template_csv,template_rel,iter_idx,seed,stage1_obj,rank_stage1,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-009_sess-1_3event.csv,session-1/v5-9cat_sub-009_sess-1_3event.csv,,493710234126329,1012.2694603315158,8,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-009_sess-1_3event_rank04_seed493710234126329_obj1012.2695.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2648385576043626,0.16121517267375318,0.04348101887545692,0.2459494256360953,0.16502832185385136,0.04449544115571594,0.26300274489257003,0.16438729258604207,0.04522740096242141,0.26222667787755477,0.16554190283846965,0.04611145046591553,0.21935113189273833,0.15867487082335274,0.042837752309315004,0.23533792068739703,0.16038009163188272,0.04368847668379324,0.7826748445894526,0.21145624255449383,0.06011827363500385,11.666666666666666,0.0,11.666666666666666,0.0,0.7826748445894526,0.21145624255449383,0.7826748445894526,0.21145624255449383,0.2459494256360953,0.16502832185385136,0.26222667787755477,0.16554190283846965,0.23533792068739703,0.16038009163188272,0.0,0.0,0.0,0.2459494256360953,0.16502832185385136,0.26222667787755477,0.16554190283846965,0.23533792068739703,0.16038009163188272
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-009_sess-1_3event.csv,session-1/v5-9cat_sub-009_sess-1_3event.csv,,493710234126285,1012.2703857301275,9,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-009_sess-1_3event_rank05_seed493710234126285_obj1012.2704.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2796571726238623,0.16518774133709968,0.043572970904546315,0.25143362905488054,0.1665286192500582,0.04466707043354362,0.2519602280814416,0.1639083806493471,0.045316207169632416,0.25158163913554765,0.16736869219321676,0.046183713647313406,0.22949989716820857,0.15763601048462006,0.0429809243120989,0.2546254253845347,0.16032892497151086,0.04394716814809427,0.7843061993703796,0.21156596377565764,0.060414861702635714,11.666666666666666,0.0,11.666666666666666,0.0,0.7843061993703796,0.21156596377565764,0.7843061993703796,0.21156596377565764,0.25143362905488054,0.1665286192500582,0.25158163913554765,0.16736869219321676,0.2546254253845347,0.16032892497151086,0.0,0.0,0.0,0.25143362905488054,0.1665286192500582,0.25158163913554765,0.16736869219321676,0.2546254253845347,0.16032892497151086
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556203,1010.4868858485852,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank01_seed2789860347556203_obj1010.4869.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26895094212199494,0.16424487982222657,0.04342564483642415,0.2510450209621347,0.16398816526853202,0.04446461379371622,0.24876090763738315,0.16802017742207467,0.04511842280435471,0.24933371662105497,0.16923341973785835,0.04590049441200652,0.23439923426236817,0.15936206370769912,0.04281958878001223,0.24560736488467882,0.16135100028980603,0.04373416025223789,0.779391215528296,0.2083013519321591,0.06008116916625357,9.88888888888889,0.0,9.88888888888889,0.0,0.779391215528296,0.2083013519321591,0.779391215528296,0.2083013519321591,0.2510450209621347,0.16398816526853202,0.24933371662105497,0.16923341973785835,0.24560736488467882,0.16135100028980603,0.0,0.0,0.0,0.2510450209621347,0.16398816526853202,0.24933371662105497,0.16923341973785835,0.24560736488467882,0.16135100028980603
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556232,1011.3786409129968,1,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank02_seed2789860347556232_obj1011.3786.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.27746004519845396,0.16490762277092966,0.04343465439377456,0.2526798630244093,0.1693579393112855,0.04434947345346497,0.2606100774111305,0.16457070417490266,0.045154318182685484,0.25996690741929557,0.16801894499893189,0.04593015368143685,0.2454393627147686,0.15819061561752448,0.04286633498487684,0.25209048478657714,0.16454489187024213,0.04380410837180147,0.7807897523158162,0.21046825906114558,0.06014854000300848,10.777777777777779,0.0,10.777777777777779,0.0,0.7807897523158162,0.21046825906114558,0.7807897523158162,0.21046825906114558,0.2526798630244093,0.1693579393112855,0.25996690741929557,0.16801894499893189,0.25209048478657714,0.16454489187024213,0.0,0.0,0.0,0.2526798630244093,0.1693579393112855,0.25996690741929557,0.16801894499893189,0.25209048478657714,0.16454489187024213
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556263,1011.3793019214843,2,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank03_seed2789860347556263_obj1011.3793.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.26477396343662973,0.16048434479433946,0.043387332196872415,0.24525665961276563,0.1642391765072928,0.044471656615418916,0.26762472997949244,0.16047212885023593,0.04511980603078593,0.2679724917507384,0.1648059460742378,0.04595663792667407,0.23701575252963553,0.16111077530193507,0.0427752547888789,0.2473034183888931,0.16198568450678674,0.04378316131413676,0.7840481047399401,0.2095000913364638,0.06005259253818292,10.777777777777779,0.0,10.777777777777779,0.0,0.7840481047399401,0.2095000913364638,0.7840481047399401,0.2095000913364638,0.24525665961276563,0.1642391765072928,0.2679724917507384,0.1648059460742378,0.2473034183888931,0.16198568450678674,0.0,0.0,0.0,0.24525665961276563,0.1642391765072928,0.2679724917507384,0.1648059460742378,0.2473034183888931,0.16198568450678674
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556304,1011.3796847494091,3,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank04_seed2789860347556304_obj1011.3797.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.27349448873427973,0.1654526836914233,0.04351577706249728,0.2530325051441036,0.16642570551881994,0.04452885705690689,0.26901285983988227,0.16342025228144286,0.04526923011770536,0.2683121744758313,0.16689336044449476,0.046002156508124295,0.24600114445895171,0.16127181105064597,0.0429053529978112,0.2500692221624243,0.1647691635176866,0.04373952150200727,0.7834823782764335,0.21016578249299842,0.05999038983296176,10.77777777777778,0.0,10.77777777777778,0.0,0.7834823782764335,0.21016578249299842,0.7834823782764335,0.21016578249299842,0.2530325051441036,0.16642570551881994,0.2683121744758313,0.16689336044449476,0.2500692221624243,0.1647691635176866,0.0,0.0,0.0,0.2530325051441036,0.16642570551881994,0.2683121744758313,0.16689336044449476,0.2500692221624243,0.1647691635176866
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556265,1011.3799230018103,4,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank05_seed2789860347556265_obj1011.3799.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2655858361114986,0.16268262631217612,0.043360078105962804,0.25176358635431034,0.1622571050078957,0.04441116663812624,0.24518814071956924,0.16022543832367436,0.0451342769456923,0.24705401583690562,0.16335735809919427,0.04594496663313395,0.24017939687729045,0.16002812553760182,0.04282339508085166,0.24664640835051296,0.16035100737425828,0.04369581187030987,0.7860287315255248,0.20913085826976482,0.059936972947966086,10.777777777777779,0.0,10.777777777777779,0.0,0.7860287315255248,0.20913085826976482,0.7860287315255248,0.20913085826976482,0.25176358635431034,0.1622571050078957,0.24705401583690562,0.16335735809919427,0.24664640835051296,0.16035100737425828,0.0,0.0,0.0,0.25176358635431034,0.1622571050078957,0.24705401583690562,0.16335735809919427,0.24664640835051296,0.16035100737425828
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347556015,1012.26648361584,5,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank01_seed2789860347556015_obj1012.2665.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2598813487406976,0.16418506990049916,0.04342461841622417,0.2515176268043744,0.16731352050003812,0.04454470908326616,0.2506148500539201,0.16218331029532707,0.045173539080705385,0.252008506459902,0.1647662432471414,0.045993183540288064,0.24888972481319382,0.16308040647810312,0.04282403021712884,0.25264185429298935,0.16502297332262067,0.043833396518229664,0.7808925934161424,0.2093706524652692,0.05998030449716894,11.666666666666668,0.0,11.666666666666668,0.0,0.7808925934161424,0.2093706524652692,0.7808925934161424,0.2093706524652692,0.2515176268043744,0.16731352050003812,0.252008506459902,0.1647662432471414,0.25264185429298935,0.16502297332262067,0.0,0.0,0.0,0.2515176268043744,0.16731352050003812,0.252008506459902,0.1647662432471414,0.25264185429298935,0.16502297332262067
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347555949,1012.2671195098096,6,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank02_seed2789860347555949_obj1012.2671.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.2697439328562421,0.15959383660788715,0.043592275905413695,0.2530605006949393,0.16343860823725828,0.04471602591529211,0.2540580685220963,0.16185700012177928,0.04530771999047088,0.2553737685325019,0.16510337718828685,0.046185260623777494,0.23222856779429352,0.15742655640737666,0.04297575968809901,0.23463359005535986,0.15900106958678983,0.04396509977606536,0.7808734641074881,0.21001611108924556,0.06044769099685188,11.666666666666668,0.0,11.666666666666668,0.0,0.7808734641074881,0.21001611108924556,0.7808734641074881,0.21001611108924556,0.2530605006949393,0.16343860823725828,0.2553737685325019,0.16510337718828685,0.23463359005535986,0.15900106958678983,0.0,0.0,0.0,0.2530605006949393,0.16343860823725828,0.2553737685325019,0.16510337718828685,0.23463359005535986,0.15900106958678983
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347555935,1012.267549371217,7,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank03_seed2789860347555935_obj1012.2675.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.263258477425208,0.16101147117260622,0.0433562160494337,0.2619984534175828,0.1618843649023251,0.04442077979220053,0.2516449231118649,0.15948268352936787,0.04508411601492107,0.2583045835215202,0.16436049467902994,0.045951959109179444,0.2455587217476442,0.15788955540474567,0.04273122481795536,0.25648251447389325,0.16148475352451003,0.04368704498779066,0.7823836418989188,0.20969088360096474,0.05991097938977276,11.666666666666666,0.0,11.666666666666666,0.0,0.7823836418989188,0.20969088360096474,0.7823836418989188,0.20969088360096474,0.2619984534175828,0.1618843649023251,0.2583045835215202,0.16436049467902994,0.25648251447389325,0.16148475352451003,0.0,0.0,0.0,0.2619984534175828,0.1618843649023251,0.2583045835215202,0.16436049467902994,0.25648251447389325,0.16148475352451003
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat\session-1\v5-9cat_sub-010_sess-1_3event.csv,session-1/v5-9cat_sub-010_sess-1_3event.csv,,2789860347555985,1013.1566307838438,8,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\v5-9cat_top5\session-1\v5-9cat_sub-010_sess-1_3event_rank04_seed2789860347555985_obj1013.1566.csv,uniform,uniform,0.5,1.5,1.0,1.5,2.0,2.0,0.266804680141939,0.16114899267725585,0.043355053380048844,0.2645734676556482,0.161255768642665,0.04424832942068767,0.25677390674039413,0.16039108174625744,0.045086379022423656,0.25600585215736044,0.1652257415388641,0.045814787897283646,0.24465207054764138,0.1586287856304892,0.0427538677746684,0.25771853785234805,0.16113438187767204,0.04355638437320129,0.782960872468209,0.2095947920540713,0.05982807780545181,12.555555555555557,0.0,12.555555555555557,0.0,0.782960872468209,0.2095947920540713,0.782960872468209,0.2095947920540713,0.2645734676556482,0.161255768642665,0.25600585215736044,0.1652257415388641,0.25771853785234805,0.16113438187767204,0.0,0.0,0.0,0.2645734676556482,0.161255768642665,0.25600585215736044,0.1652257415388641,0.25771853785234805,0.16113438187767204
