var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
149,1,1014.934687654643,1014.934687654643,1014.934687654643,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0149_iter0000_d000149.csv,0,1014.934687654643
485,1,1014.9353166906722,1014.9353166906722,1014.9353166906722,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0485_iter0000_d000485.csv,0,1014.9353166906722
90,1,1014.9353529536155,1014.9353529536155,1014.9353529536155,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0090_iter0000_d000090.csv,0,1014.9353529536155
41,1,1014.9366090934051,1014.9366090934051,1014.9366090934051,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0041_iter0000_d000041.csv,0,1014.9366090934051
51,1,1014.9377249094196,1014.9377249094196,1014.9377249094196,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0051_iter0000_d000051.csv,0,1014.9377249094196
411,1,1014.9380433394786,1014.9380433394786,1014.9380433394786,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0411_iter0000_d000411.csv,0,1014.9380433394786
81,1,1014.9396875213413,1014.9396875213413,1014.9396875213413,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0081_iter0000_d000081.csv,0,1014.9396875213413
46,1,1014.9403121394762,1014.9403121394762,1014.9403121394762,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0046_iter0000_d000046.csv,0,1014.9403121394762
48,1,1014.9415525141436,1014.9415525141436,1014.9415525141436,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0048_iter0000_d000048.csv,0,1014.9415525141436
515,1,1014.9484152627385,1014.9484152627385,1014.9484152627385,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0515_iter0000_d000515.csv,0,1014.9484152627385
436,1,1014.9651341536917,1014.9651341536917,1014.9651341536917,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0436_iter0000_d000436.csv,0,1014.9651341536917
500,1,1014.9671057337781,1014.9671057337781,1014.9671057337781,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0500_iter0000_d000500.csv,0,1014.9671057337781
334,1,1015.548485519393,1015.548485519393,1015.548485519393,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0334_iter0000_d000334.csv,0,1015.548485519393
664,1,1015.549668619321,1015.549668619321,1015.549668619321,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0664_iter0000_d000664.csv,0,1015.549668619321
661,1,1015.5592421573629,1015.5592421573629,1015.5592421573629,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0661_iter0000_d000661.csv,0,1015.5592421573629
301,1,1015.5638965934023,1015.5638965934023,1015.5638965934023,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0301_iter0000_d000301.csv,0,1015.5638965934023
361,1,1015.5671911605043,1015.5671911605043,1015.5671911605043,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0361_iter0000_d000361.csv,0,1015.5671911605043
265,1,1015.5793019364817,1015.5793019364817,1015.5793019364817,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0265_iter0000_d000265.csv,0,1015.5793019364817
307,1,1015.5798943611093,1015.5798943611093,1015.5798943611093,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0307_iter0000_d000307.csv,0,1015.5798943611093
278,1,1015.5808281926367,1015.5808281926367,1015.5808281926367,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0278_iter0000_d000278.csv,0,1015.5808281926367
606,1,1015.590568464108,1015.590568464108,1015.590568464108,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0606_iter0000_d000606.csv,0,1015.590568464108
298,1,1015.5917977785869,1015.5917977785869,1015.5917977785869,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0298_iter0000_d000298.csv,0,1015.5917977785869
351,1,1015.599391525125,1015.599391525125,1015.599391525125,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0351_iter0000_d000351.csv,0,1015.599391525125
342,1,1015.6000216467339,1015.6000216467339,1015.6000216467339,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0342_iter0000_d000342.csv,0,1015.6000216467339
663,1,1015.6158928745311,1015.6158928745311,1015.6158928745311,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0663_iter0000_d000663.csv,0,1015.6158928745311
290,1,1015.6159101660963,1015.6159101660963,1015.6159101660963,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0290_iter0000_d000290.csv,0,1015.6159101660963
280,1,1015.6209013231125,1015.6209013231125,1015.6209013231125,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0280_iter0000_d000280.csv,0,1015.6209013231125
384,1,1015.6254016588717,1015.6254016588717,1015.6254016588717,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0384_iter0000_d000384.csv,0,1015.6254016588717
276,1,1015.6283914003444,1015.6283914003444,1015.6283914003444,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0276_iter0000_d000276.csv,0,1015.6283914003444
330,1,1015.6352317090932,1015.6352317090932,1015.6352317090932,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0330_iter0000_d000330.csv,0,1015.6352317090932
382,1,1015.6391161910524,1015.6391161910524,1015.6391161910524,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0382_iter0000_d000382.csv,0,1015.6391161910524
381,1,1015.6413260232067,1015.6413260232067,1015.6413260232067,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0381_iter0000_d000381.csv,0,1015.6413260232067
609,1,1015.6435929967257,1015.6435929967257,1015.6435929967257,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0609_iter0000_d000609.csv,0,1015.6435929967257
316,1,1015.6447637655137,1015.6447637655137,1015.6447637655137,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0316_iter0000_d000316.csv,0,1015.6447637655137
273,1,1015.6466301716919,1015.6466301716919,1015.6466301716919,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0273_iter0000_d000273.csv,0,1015.6466301716919
296,1,1015.6470711596868,1015.6470711596868,1015.6470711596868,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0296_iter0000_d000296.csv,0,1015.6470711596868
221,1,1015.6623936194861,1015.6623936194861,1015.6623936194861,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0221_iter0000_d000221.csv,0,1015.6623936194861
454,1,1015.6672105864817,1015.6672105864817,1015.6672105864817,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0454_iter0000_d000454.csv,0,1015.6672105864817
266,1,1015.669320171164,1015.669320171164,1015.669320171164,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0266_iter0000_d000266.csv,0,1015.669320171164
640,1,1015.675634442068,1015.675634442068,1015.675634442068,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0640_iter0000_d000640.csv,0,1015.675634442068
439,1,1015.6758490999036,1015.6758490999036,1015.6758490999036,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0439_iter0000_d000439.csv,0,1015.6758490999036
646,1,1015.6759798141383,1015.6759798141383,1015.6759798141383,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0646_iter0000_d000646.csv,0,1015.6759798141383
551,1,1015.680459495929,1015.680459495929,1015.680459495929,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0551_iter0000_d000551.csv,0,1015.680459495929
250,1,1015.6815040048762,1015.6815040048762,1015.6815040048762,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0250_iter0000_d000250.csv,0,1015.6815040048762
362,1,1015.6944419410381,1015.6944419410381,1015.6944419410381,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0362_iter0000_d000362.csv,0,1015.6944419410381
525,1,1015.7073631122834,1015.7073631122834,1015.7073631122834,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0525_iter0000_d000525.csv,0,1015.7073631122834
671,1,1015.7094463461378,1015.7094463461378,1015.7094463461378,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0671_iter0000_d000671.csv,0,1015.7094463461378
151,1,1015.723427297419,1015.723427297419,1015.723427297419,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0151_iter0000_d000151.csv,0,1015.723427297419
102,1,1015.7238578711851,1015.7238578711851,1015.7238578711851,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0102_iter0000_d000102.csv,0,1015.7238578711851
587,1,1015.7243946097558,1015.7243946097558,1015.7243946097558,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0587_iter0000_d000587.csv,0,1015.7243946097558
156,1,1015.727543797897,1015.727543797897,1015.727543797897,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0156_iter0000_d000156.csv,0,1015.727543797897
216,1,1015.7276467245753,1015.7276467245753,1015.7276467245753,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0216_iter0000_d000216.csv,0,1015.7276467245753
401,1,1015.7338758300418,1015.7338758300418,1015.7338758300418,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0401_iter0000_d000401.csv,0,1015.7338758300418
540,1,1015.7354817100413,1015.7354817100413,1015.7354817100413,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0540_iter0000_d000540.csv,0,1015.7354817100413
262,1,1015.7421953870657,1015.7421953870657,1015.7421953870657,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0262_iter0000_d000262.csv,0,1015.7421953870657
425,1,1015.7444344984681,1015.7444344984681,1015.7444344984681,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0425_iter0000_d000425.csv,0,1015.7444344984681
187,1,1015.7505057652407,1015.7505057652407,1015.7505057652407,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0187_iter0000_d000187.csv,0,1015.7505057652407
121,1,1015.7527547804007,1015.7527547804007,1015.7527547804007,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0121_iter0000_d000121.csv,0,1015.7527547804007
476,1,1015.7568053507573,1015.7568053507573,1015.7568053507573,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0476_iter0000_d000476.csv,0,1015.7568053507573
167,1,1015.7587130431399,1015.7587130431399,1015.7587130431399,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0167_iter0000_d000167.csv,0,1015.7587130431399
482,1,1015.7694177940522,1015.7694177940522,1015.7694177940522,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0482_iter0000_d000482.csv,0,1015.7694177940522
541,1,1015.7696933211535,1015.7696933211535,1015.7696933211535,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0541_iter0000_d000541.csv,0,1015.7696933211535
574,1,1015.7812342337752,1015.7812342337752,1015.7812342337752,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0574_iter0000_d000574.csv,0,1015.7812342337752
116,1,1015.7815787844227,1015.7815787844227,1015.7815787844227,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0116_iter0000_d000116.csv,0,1015.7815787844227
623,1,1015.7886384411078,1015.7886384411078,1015.7886384411078,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0623_iter0000_d000623.csv,0,1015.7886384411078
508,1,1015.7886438339872,1015.7886438339872,1015.7886438339872,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0508_iter0000_d000508.csv,0,1015.7886438339872
159,1,1015.7891993423141,1015.7891993423141,1015.7891993423141,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0159_iter0000_d000159.csv,0,1015.7891993423141
122,1,1015.8028243715648,1015.8028243715648,1015.8028243715648,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0122_iter0000_d000122.csv,0,1015.8028243715648
112,1,1015.8109682197002,1015.8109682197002,1015.8109682197002,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0112_iter0000_d000112.csv,0,1015.8109682197002
655,1,1015.8117769481966,1015.8117769481966,1015.8117769481966,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0655_iter0000_d000655.csv,0,1015.8117769481966
549,1,1015.8140851488689,1015.8140851488689,1015.8140851488689,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0549_iter0000_d000549.csv,0,1015.8140851488689
605,1,1015.8147243915668,1015.8147243915668,1015.8147243915668,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0605_iter0000_d000605.csv,0,1015.8147243915668
54,1,1015.8209578814483,1015.8209578814483,1015.8209578814483,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0054_iter0000_d000054.csv,0,1015.8209578814483
77,1,1015.8223021861759,1015.8223021861759,1015.8223021861759,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0077_iter0000_d000077.csv,0,1015.8223021861759
98,1,1015.8233587654702,1015.8233587654702,1015.8233587654702,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0098_iter0000_d000098.csv,0,1015.8233587654702
6,1,1015.8242994274115,1015.8242994274115,1015.8242994274115,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0006_iter0000_d000006.csv,0,1015.8242994274115
99,1,1015.826686020358,1015.826686020358,1015.826686020358,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0099_iter0000_d000099.csv,0,1015.826686020358
18,1,1015.8291251124298,1015.8291251124298,1015.8291251124298,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0018_iter0000_d000018.csv,0,1015.8291251124298
405,1,1015.8294450385363,1015.8294450385363,1015.8294450385363,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0405_iter0000_d000405.csv,0,1015.8294450385363
72,1,1015.8308826812373,1015.8308826812373,1015.8308826812373,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0072_iter0000_d000072.csv,0,1015.8308826812373
86,1,1015.8323075276944,1015.8323075276944,1015.8323075276944,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0086_iter0000_d000086.csv,0,1015.8323075276944
477,1,1015.8329367370542,1015.8329367370542,1015.8329367370542,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0477_iter0000_d000477.csv,0,1015.8329367370542
74,1,1015.8347114210076,1015.8347114210076,1015.8347114210076,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0074_iter0000_d000074.csv,0,1015.8347114210076
12,1,1015.8351060393545,1015.8351060393545,1015.8351060393545,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0012_iter0000_d000012.csv,0,1015.8351060393545
481,1,1015.8359232162005,1015.8359232162005,1015.8359232162005,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0481_iter0000_d000481.csv,0,1015.8359232162005
553,1,1015.8379205339417,1015.8379205339417,1015.8379205339417,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0553_iter0000_d000553.csv,0,1015.8379205339417
95,1,1015.8458593892103,1015.8458593892103,1015.8458593892103,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0095_iter0000_d000095.csv,0,1015.8458593892103
397,1,1016.439273834617,1016.439273834617,1016.439273834617,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0397_iter0000_d000397.csv,0,1016.439273834617
329,1,1016.440604366292,1016.440604366292,1016.440604366292,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0329_iter0000_d000329.csv,0,1016.440604366292
203,1,1016.4538333847304,1016.4538333847304,1016.4538333847304,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0203_iter0000_d000203.csv,0,1016.4538333847304
399,1,1016.4690826706843,1016.4690826706843,1016.4690826706843,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0399_iter0000_d000399.csv,0,1016.4690826706843
346,1,1016.4743307413497,1016.4743307413497,1016.4743307413497,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0346_iter0000_d000346.csv,0,1016.4743307413497
310,1,1016.4952154561298,1016.4952154561298,1016.4952154561298,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0310_iter0000_d000310.csv,0,1016.4952154561298
256,1,1016.4956091994829,1016.4956091994829,1016.4956091994829,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0256_iter0000_d000256.csv,0,1016.4956091994829
370,1,1016.4972901038049,1016.4972901038049,1016.4972901038049,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0370_iter0000_d000370.csv,0,1016.4972901038049
206,1,1016.4998406053078,1016.4998406053078,1016.4998406053078,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0206_iter0000_d000206.csv,0,1016.4998406053078
676,1,1016.5000213890737,1016.5000213890737,1016.5000213890737,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0676_iter0000_d000676.csv,0,1016.5000213890737
597,1,1016.5079015064434,1016.5079015064434,1016.5079015064434,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0597_iter0000_d000597.csv,0,1016.5079015064434
387,1,1016.5121454933887,1016.5121454933887,1016.5121454933887,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0387_iter0000_d000387.csv,0,1016.5121454933887
656,1,1016.5201780998796,1016.5201780998796,1016.5201780998796,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0656_iter0000_d000656.csv,0,1016.5201780998796
625,1,1016.5341464681514,1016.5341464681514,1016.5341464681514,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0625_iter0000_d000625.csv,0,1016.5341464681514
287,1,1016.5432940801297,1016.5432940801297,1016.5432940801297,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0287_iter0000_d000287.csv,0,1016.5432940801297
129,1,1016.5565659753074,1016.5565659753074,1016.5565659753074,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0129_iter0000_d000129.csv,0,1016.5565659753074
197,1,1016.558661701953,1016.558661701953,1016.558661701953,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0197_iter0000_d000197.csv,0,1016.558661701953
667,1,1016.5617102929258,1016.5617102929258,1016.5617102929258,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0667_iter0000_d000667.csv,0,1016.5617102929258
368,1,1016.563526122119,1016.563526122119,1016.563526122119,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0368_iter0000_d000368.csv,0,1016.563526122119
312,1,1016.5695151607447,1016.5695151607447,1016.5695151607447,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0312_iter0000_d000312.csv,0,1016.5695151607447
520,1,1016.5745219065246,1016.5745219065246,1016.5745219065246,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0520_iter0000_d000520.csv,0,1016.5745219065246
630,1,1016.5769042375198,1016.5769042375198,1016.5769042375198,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0630_iter0000_d000630.csv,0,1016.5769042375198
465,1,1016.5782353287655,1016.5782353287655,1016.5782353287655,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0465_iter0000_d000465.csv,0,1016.5782353287655
233,1,1016.580191538937,1016.580191538937,1016.580191538937,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0233_iter0000_d000233.csv,0,1016.580191538937
323,1,1016.5812973430179,1016.5812973430179,1016.5812973430179,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0323_iter0000_d000323.csv,0,1016.5812973430179
391,1,1016.5819802677369,1016.5819802677369,1016.5819802677369,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0391_iter0000_d000391.csv,0,1016.5819802677369
385,1,1016.583858502809,1016.583858502809,1016.583858502809,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0385_iter0000_d000385.csv,0,1016.583858502809
689,1,1016.5859373264997,1016.5859373264997,1016.5859373264997,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0689_iter0000_d000689.csv,0,1016.5859373264997
286,1,1016.5974717080156,1016.5974717080156,1016.5974717080156,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0286_iter0000_d000286.csv,0,1016.5974717080156
650,1,1016.598666406096,1016.598666406096,1016.598666406096,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0650_iter0000_d000650.csv,0,1016.598666406096
592,1,1016.6000919111217,1016.6000919111217,1016.6000919111217,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0592_iter0000_d000592.csv,0,1016.6000919111217
284,1,1016.608095685263,1016.608095685263,1016.608095685263,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0284_iter0000_d000284.csv,0,1016.608095685263
573,1,1016.6171488572718,1016.6171488572718,1016.6171488572718,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0573_iter0000_d000573.csv,0,1016.6171488572718
180,1,1016.6177144916719,1016.6177144916719,1016.6177144916719,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0180_iter0000_d000180.csv,0,1016.6177144916719
530,1,1016.6185860470525,1016.6185860470525,1016.6185860470525,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0530_iter0000_d000530.csv,0,1016.6185860470525
176,1,1016.6210012302848,1016.6210012302848,1016.6210012302848,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0176_iter0000_d000176.csv,0,1016.6210012302848
572,1,1016.634493333499,1016.634493333499,1016.634493333499,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0572_iter0000_d000572.csv,0,1016.634493333499
543,1,1016.6365924163921,1016.6365924163921,1016.6365924163921,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0543_iter0000_d000543.csv,0,1016.6365924163921
142,1,1016.6379431502634,1016.6379431502634,1016.6379431502634,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0142_iter0000_d000142.csv,0,1016.6379431502634
467,1,1016.6481714523073,1016.6481714523073,1016.6481714523073,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0467_iter0000_d000467.csv,0,1016.6481714523073
189,1,1016.6564447195406,1016.6564447195406,1016.6564447195406,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0189_iter0000_d000189.csv,0,1016.6564447195406
612,1,1016.658891258627,1016.658891258627,1016.658891258627,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0612_iter0000_d000612.csv,0,1016.658891258627
215,1,1016.6597737617445,1016.6597737617445,1016.6597737617445,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0215_iter0000_d000215.csv,0,1016.6597737617445
258,1,1016.6676874006869,1016.6676874006869,1016.6676874006869,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0258_iter0000_d000258.csv,0,1016.6676874006869
638,1,1016.6759311920312,1016.6759311920312,1016.6759311920312,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0638_iter0000_d000638.csv,0,1016.6759311920312
662,1,1016.6785456605572,1016.6785456605572,1016.6785456605572,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0662_iter0000_d000662.csv,0,1016.6785456605572
193,1,1016.6792677944101,1016.6792677944101,1016.6792677944101,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0193_iter0000_d000193.csv,0,1016.6792677944101
522,1,1016.6794239030411,1016.6794239030411,1016.6794239030411,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0522_iter0000_d000522.csv,0,1016.6794239030411
181,1,1016.6821185785763,1016.6821185785763,1016.6821185785763,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0181_iter0000_d000181.csv,0,1016.6821185785763
183,1,1016.6832882803063,1016.6832882803063,1016.6832882803063,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0183_iter0000_d000183.csv,0,1016.6832882803063
472,1,1016.6840664312306,1016.6840664312306,1016.6840664312306,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0472_iter0000_d000472.csv,0,1016.6840664312306
695,1,1016.688425717101,1016.688425717101,1016.688425717101,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0695_iter0000_d000695.csv,0,1016.688425717101
188,1,1016.6894019535818,1016.6894019535818,1016.6894019535818,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0188_iter0000_d000188.csv,0,1016.6894019535818
538,1,1016.689667241565,1016.689667241565,1016.689667241565,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0538_iter0000_d000538.csv,0,1016.689667241565
124,1,1016.690916266649,1016.690916266649,1016.690916266649,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0124_iter0000_d000124.csv,0,1016.690916266649
132,1,1016.694717960892,1016.694717960892,1016.694717960892,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0132_iter0000_d000132.csv,0,1016.694717960892
658,1,1016.7020405202692,1016.7020405202692,1016.7020405202692,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0658_iter0000_d000658.csv,0,1016.7020405202692
585,1,1016.7024381658815,1016.7024381658815,1016.7024381658815,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0585_iter0000_d000585.csv,0,1016.7024381658815
70,1,1016.7083374678353,1016.7083374678353,1016.7083374678353,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0070_iter0000_d000070.csv,0,1016.7083374678353
1,1,1016.7090312055527,1016.7090312055527,1016.7090312055527,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0001_iter0000_d000001.csv,0,1016.7090312055527
185,1,1016.7123040437717,1016.7123040437717,1016.7123040437717,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0185_iter0000_d000185.csv,0,1016.7123040437717
55,1,1016.712778064843,1016.712778064843,1016.712778064843,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0055_iter0000_d000055.csv,0,1016.712778064843
57,1,1016.7149921641068,1016.7149921641068,1016.7149921641068,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0057_iter0000_d000057.csv,0,1016.7149921641068
447,1,1016.7158832911797,1016.7158832911797,1016.7158832911797,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0447_iter0000_d000447.csv,0,1016.7158832911797
24,1,1016.7239582676323,1016.7239582676323,1016.7239582676323,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0024_iter0000_d000024.csv,0,1016.7239582676323
452,1,1016.7244871071957,1016.7244871071957,1016.7244871071957,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0452_iter0000_d000452.csv,0,1016.7244871071957
27,1,1016.7317125233803,1016.7317125233803,1016.7317125233803,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0027_iter0000_d000027.csv,0,1016.7317125233803
49,1,1016.7326143348694,1016.7326143348694,1016.7326143348694,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0049_iter0000_d000049.csv,0,1016.7326143348694
536,1,1016.7375306578049,1016.7375306578049,1016.7375306578049,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0536_iter0000_d000536.csv,0,1016.7375306578049
364,1,1017.3322870526316,1017.3322870526316,1017.3322870526316,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0364_iter0000_d000364.csv,0,1017.3322870526316
628,1,1017.3479127294324,1017.3479127294324,1017.3479127294324,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0628_iter0000_d000628.csv,0,1017.3479127294324
320,1,1017.3497675917107,1017.3497675917107,1017.3497675917107,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0320_iter0000_d000320.csv,0,1017.3497675917107
554,1,1017.390283466066,1017.390283466066,1017.390283466066,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0554_iter0000_d000554.csv,0,1017.390283466066
235,1,1017.3996932736554,1017.3996932736554,1017.3996932736554,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0235_iter0000_d000235.csv,0,1017.3996932736554
331,1,1017.4295927148104,1017.4295927148104,1017.4295927148104,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0331_iter0000_d000331.csv,0,1017.4295927148104
507,1,1017.4356003347598,1017.4356003347598,1017.4356003347598,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0507_iter0000_d000507.csv,0,1017.4356003347598
359,1,1017.4385502412725,1017.4385502412725,1017.4385502412725,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0359_iter0000_d000359.csv,0,1017.4385502412725
267,1,1017.444671836414,1017.444671836414,1017.444671836414,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0267_iter0000_d000267.csv,0,1017.444671836414
