trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,2,Congruent,2_0.429_0.673.png,2.792563375884403,0.424,0.678,9.22897119828079,0.0,1.0,1.713586819443786,hidden,2.713586819443786,4.0,1.5153843788370038,fixation,1.0
1,1,22,Medium,13b_0.939_0.592.png,1.9175336952181121,0.949,0.584,8.577643844941992,12.021534574165194,1.0,1.9320308674284852,hidden,14.95356544159368,4.0,0.6456129775135049,fixation,1.0
2,1,9,Medium,9_0.245_0.327.png,2.3591689539780223,0.254,0.335,8.37514584129465,22.516712114325298,1.0,1.000413556790524,hidden,24.51712567111582,4.0,1.3747322845041252,fixation,1.0
3,1,2,Congruent,2_0.918_0.224.png,1.911905138852662,0.914,0.215,8.457971482476296,33.25102690959797,1.0,1.4241105312624454,hidden,35.67513744086041,4.0,1.0338609512138555,fixation,1.0
4,1,3,Medium,3_0.163_0.286.png,2.7127428640473665,0.167,0.293,8.07974199244412,43.620903530926924,1.0,1.5603487675168601,hidden,46.18125229844378,4.0,0.519393224927266,fixation,1.0
5,1,8,Incongruent,8_0.633_0.837.png,1.1387704774896943,0.627,0.833,8.722477019506343,54.41338838741841,1.0,0.8403643962891914,hidden,56.2537527837076,4.0,1.8821126232171568,fixation,1.0
6,1,2,Congruent,2_0.490_0.408.png,1.3257146868938425,0.492,0.41,9.092928910856358,64.27463588441445,1.0,1.7219623447655812,hidden,66.99659822918004,4.0,1.370966566090776,fixation,1.0
7,1,22,Medium,13b_0.429_0.673.png,1.804179430579005,0.425,0.674,8.208948856938704,74.69327948216466,1.0,1.3071254109070674,hidden,77.00040489307172,4.0,0.9018234460316455,fixation,1.0
8,1,3,Medium,3_0.245_0.367.png,2.4745482363029647,0.254,0.377,9.060050835305589,84.70640776968237,1.0,1.6895548360313781,hidden,87.39596260571375,4.0,1.370495999274212,fixation,1.0
9,1,9,Medium,9_0.000_0.449.png,2.9405321951311167,0.0,0.452,7.85018529497961,96.24100684129093,1.0,0.5195545420107344,hidden,97.76056138330166,4.0,1.3306307529688783,fixation,1.0
10,1,22,Medium,13b_0.612_0.857.png,1.7284839927634914,0.605,0.86,9.252580704975358,107.03172433140165,1.0,1.2794303740558148,hidden,109.31115470545747,4.0,1.973150330919533,fixation,1.0
11,1,20,Incongruent,20_0.592_0.102.png,2.372093036676578,0.596,0.096,9.134137900140445,118.01278902914049,1.0,1.3588952468826734,hidden,120.37168427602316,4.0,1.7752426532577836,fixation,1.0
12,1,3,Medium,3_0.429_0.490.png,2.637208198248926,0.434,0.498,8.752887228670659,129.5190199659575,1.0,1.0894996930246221,hidden,131.60851965898215,4.0,1.6633875356460373,fixation,1.0
13,1,11,Congruent,11_0.082_0.367.png,1.8954393565353163,0.076,0.359,9.016109720941756,140.90911539287708,1.0,1.7110457387197004,hidden,143.62016113159677,4.0,1.3050639822220726,fixation,1.0
14,1,18,Incongruent,18_0.265_0.224.png,1.1200700231053646,0.269,0.224,9.005699841423905,151.82066447035416,1.0,1.7206397626165733,hidden,154.54130423297073,4.0,1.285060078807323,fixation,1.0
15,1,1,Congruent,1_0.735_0.510.png,1.3780212093871997,0.742,0.508,9.107895178068105,161.94643433488343,1.0,1.1339219187491194,hidden,164.08035625363254,4.0,1.973973259318993,fixation,1.0
16,1,9,Medium,9_0.061_0.163.png,1.8210919352389177,0.068,0.172,7.289427510016679,172.43235072233875,1.0,0.7374587977984789,hidden,174.16980952013722,4.0,0.5519687122182252,fixation,1.0
17,1,8,Incongruent,8_0.959_0.388.png,1.3139683320063742,0.964,0.379,8.023035146150846,181.54287016759434,1.0,1.165233710533784,hidden,183.70810387812813,4.0,0.8578014356170655,fixation,1.0
18,1,18,Incongruent,18_0.408_0.327.png,1.9283242022799514,0.414,0.325,7.542216082431196,190.87987364575156,1.0,0.6733890369064359,hidden,192.553262682658,4.0,0.8688270455247774,fixation,1.0
19,1,1,Congruent,1_0.510_0.286.png,1.9327665583605556,0.52,0.28,7.973715203886854,200.3504139304627,1.0,0.5669438028424568,hidden,201.91735773330515,4.0,1.4067714010443981,fixation,1.0
20,1,11,Congruent,11_0.408_0.531.png,1.3840119207170745,0.403,0.528,8.055318083287858,210.25689569271012,1.0,1.1670006063121388,hidden,212.42389629902226,4.0,0.8883174769757187,fixation,1.0
21,1,20,Incongruent,20_0.918_0.000.png,1.9530252796955396,0.919,0.0,7.852399942289196,219.69622569671506,1.0,1.2980351041391904,hidden,221.99426080085425,4.0,0.5543648381500157,fixation,1.0
22,1,11,Congruent,11_0.224_0.673.png,1.4611802358431125,0.234,0.679,9.07816545431021,229.5016509186998,1.0,1.8224774577428293,hidden,232.32412837644262,4.0,1.2556879965674004,fixation,1.0
23,1,18,Incongruent,18_0.612_0.612.png,2.5545630771672547,0.617,0.621,7.598474214055727,240.0409966088531,1.0,0.6805731554220833,hidden,241.7215697642752,4.0,0.9179010586336318,fixation,1.0
