trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
53,2,8.0,Congruent,8_0.878_0.612.png,1.4073116779327393,0.881,0.617,,,,8.946578860282898,242.50440979003906,1.0,1.5170139074325562,hidden,245.02142333984375,3.5,1.9295649528503418,fixation,1.0
54,2,11.0,Congruent,11_0.224_0.837.png,1.1099467277526855,0.223,0.842,,,,9.292834162712097,252.85830688476562,1.0,1.8900319337844849,hidden,255.7483367919922,3.5,1.9028022289276123,fixation,1.0
55,2,9.0,Medium,9_0.776_0.367.png,1.0185003280639648,0.785,0.374,,,,8.961865901947021,263.2610778808594,1.0,1.5915894508361816,hidden,265.8526611328125,3.5,1.8702764511108398,fixation,1.0
56,2,20.0,Medium,20_0.449_0.694.png,1.021285891532898,0.445,0.703,,,,9.026890397071838,273.241455078125,1.0,1.6892184019088745,hidden,275.9306640625,3.5,1.8376719951629639,fixation,1.0
57,2,,Fixation,,1.0126891136169434,,,fixation,5.0,run_end,3.087441086769104,283.28961181640625,0.0,1.5425164699554443,hidden,284.8321533203125,0.0,1.5449246168136597,fixation,0.0
58,3,,Fixation,,1.3750782012939453,,,fixation,10.0,run_start,3.370898127555847,0.0,0.0,1.7706834077835083,hidden,1.7706834077835083,0.0,1.6002147197723389,fixation,0.0
59,3,11.0,Congruent,11_0.469_0.857.png,1.1428827047348022,0.477,0.853,,,,8.706717371940613,4.745976448059082,1.0,1.7563586235046387,hidden,7.502335071563721,3.0,1.9503587484359741,fixation,1.0
60,3,2.0,Incongruent,2_0.816_0.245.png,1.1393390893936157,0.825,0.24,,,,8.811408042907715,14.595576286315918,1.0,1.8550070524215698,hidden,17.450584411621094,3.0,1.956400990486145,fixation,1.0
61,3,20.0,Medium,20_0.449_0.796.png,1.4061527252197266,0.451,0.792,,,,8.4971342086792,24.546323776245117,1.0,1.755153775215149,hidden,27.301477432250977,3.0,1.7419804334640503,fixation,1.0
62,3,8.0,Congruent,8_0.918_0.653.png,1.219842553138733,0.924,0.65,,,,8.416576981544495,34.44961166381836,1.0,1.792235016822815,hidden,37.241844177246094,3.0,1.6243419647216797,fixation,1.0
63,3,9.0,Medium,9_0.163_0.510.png,1.0233027935028076,0.153,0.508,,,,8.720391988754272,44.086029052734375,1.0,1.7341156005859375,hidden,46.82014465332031,3.0,1.986276388168335,fixation,1.0
64,3,18.0,Incongruent,18_0.449_0.204.png,1.0693659782409668,0.456,0.199,,,,8.557390451431274,53.8297233581543,1.0,1.847757339477539,hidden,56.67748260498047,3.0,1.7096331119537354,fixation,1.0
65,3,3.0,Incongruent,3_0.102_0.265.png,1.223752737045288,0.095,0.256,,,,8.462523818016052,63.45648193359375,1.0,1.9264529943466187,hidden,66.3829345703125,3.0,1.5360708236694336,fixation,1.0
66,3,18.0,Incongruent,18_0.653_0.000.png,1.3209220170974731,0.655,0.0,,,,8.574978232383728,73.14276123046875,1.0,1.8141142129898071,hidden,75.95687103271484,3.0,1.760864019393921,fixation,1.0
67,3,22.0,Congruent,13b_0.612_0.388.png,1.2704628705978394,0.619,0.396,,,,8.835185527801514,83.03865814208984,1.0,1.9731391668319702,hidden,86.01179504394531,3.0,1.8620463609695435,fixation,1.0
68,3,9.0,Medium,9_0.163_0.469.png,1.4007517099380493,0.165,0.472,,,,8.384449362754822,93.1443099975586,1.0,1.847763180732727,hidden,95.99207305908203,3.0,1.5366861820220947,fixation,1.0
69,3,8.0,Congruent,8_0.510_0.980.png,1.244125247001648,0.507,0.979,,,,8.298659443855286,102.92950439453125,1.0,1.6528949737548828,hidden,105.58240509033203,3.0,1.6457644701004028,fixation,1.0
70,3,20.0,Medium,20_0.898_0.755.png,1.0613516569137573,0.904,0.764,,,,8.266343474388123,112.4722900390625,1.0,1.5517511367797852,hidden,115.02404022216797,3.0,1.7145923376083374,fixation,1.0
71,3,2.0,Incongruent,2_0.653_0.531.png,1.1598719358444214,0.645,0.537,,,,8.827953934669495,121.79998779296875,1.0,1.9146350622177124,hidden,124.7146224975586,3.0,1.9133188724517822,fixation,1.0
72,3,8.0,Congruent,8_0.918_0.286.png,1.0872337818145752,0.918,0.285,,,,8.42439603805542,131.78781127929688,1.0,1.5673378705978394,hidden,134.3551483154297,3.0,1.8570581674575806,fixation,1.0
73,3,22.0,Congruent,13b_0.490_0.796.png,1.020832896232605,0.498,0.789,,,,8.704391956329346,141.2994384765625,1.0,1.8229179382324219,hidden,144.1223602294922,3.0,1.8814740180969238,fixation,1.0
74,3,2.0,Incongruent,2_0.898_0.000.png,1.1925126314163208,0.897,0.008,,,,8.272227048873901,151.02467346191406,1.0,1.531307339668274,hidden,153.55596923828125,3.0,1.7409197092056274,fixation,1.0
75,3,11.0,Congruent,11_0.673_0.469.png,1.2968461513519287,0.671,0.479,,,,8.507636904716492,160.48941040039062,1.0,1.8325954675674438,hidden,163.32200622558594,3.0,1.6750414371490479,fixation,1.0
76,3,1.0,Medium,1_0.694_0.510.png,1.3448820114135742,0.698,0.513,,,,8.808890461921692,170.29388427734375,1.0,1.8768845796585083,hidden,173.1707763671875,3.0,1.9320058822631836,fixation,1.0
77,3,3.0,Incongruent,3_0.490_0.224.png,1.2293024063110352,0.493,0.228,,,,8.639940619468689,180.44766235351562,1.0,1.6534016132354736,hidden,183.10105895996094,3.0,1.9865390062332153,fixation,1.0
78,3,22.0,Congruent,13b_0.857_0.367.png,1.0587894916534424,0.853,0.36,,,,8.409308195114136,190.31690979003906,1.0,1.8870054483413696,hidden,193.20391845703125,3.0,1.5223027467727661,fixation,1.0
79,3,1.0,Medium,1_0.490_0.224.png,0.9850747585296631,0.491,0.22,,,,8.30909514427185,199.78500366210938,1.0,1.5378369092941284,hidden,202.32284545898438,3.0,1.7712582349777222,fixation,1.0
80,3,20.0,Medium,20_0.959_0.388.png,1.2322134971618652,0.959,0.393,,,,8.67569375038147,209.0791778564453,1.0,1.7922333478927612,hidden,211.8714141845703,3.0,1.8834604024887085,fixation,1.0
81,3,18.0,Incongruent,18_0.265_0.163.png,1.4048980474472046,0.272,0.169,,,,8.610900402069092,218.98707580566406,1.0,1.6471494436264038,hidden,221.6342315673828,3.0,1.963750958442688,fixation,1.0
82,3,11.0,Congruent,11_0.449_0.531.png,1.0787818431854248,0.457,0.533,,,,8.122793078422546,229.0028839111328,1.0,1.5684491395950317,hidden,231.5713348388672,3.0,1.5543439388275146,fixation,1.0
83,3,9.0,Medium,9_0.408_0.347.png,1.1827949285507202,0.404,0.344,,,,8.548538208007812,238.20445251464844,1.0,1.885067343711853,hidden,241.0895233154297,3.0,1.6634708642959595,fixation,1.0
84,3,3.0,Incongruent,3_0.245_0.082.png,1.2169259786605835,0.251,0.085,,,,8.298220038414001,247.935791015625,1.0,1.7590194940567017,hidden,250.69480895996094,3.0,1.5392005443572998,fixation,1.0
85,3,1.0,Medium,1_0.959_0.367.png,1.3734724521636963,0.951,0.358,,,,8.730912566184998,257.450927734375,1.0,1.983156442642212,hidden,260.43408203125,3.0,1.7477561235427856,fixation,1.0
86,3,,Fixation,,1.3388824462890625,,,fixation,5.0,run_end,3.5559927225112915,267.5553283691406,0.0,1.8065836429595947,hidden,269.3619079589844,0.0,1.7494090795516968,fixation,0.0
87,4,,Fixation,,1.2305946350097656,,,fixation,10.0,run_start,3.6298391819000244,0.0,0.0,1.8955727815628052,hidden,1.8955727815628052,0.0,1.7342664003372192,fixation,0.0
88,4,22.0,Congruent,13b_0.694_0.592.png,1.1286356449127197,0.695,0.587,,,,8.510061383247375,4.860433578491211,1.0,1.940259337425232,hidden,7.800693035125732,3.0,1.5698020458221436,fixation,1.0
89,4,11.0,Congruent,11_0.000_0.735.png,0.9877352714538574,0.0,0.725,,,,8.865339159965515,14.499131202697754,1.0,1.9317578077316284,hidden,17.430889129638672,3.0,1.9335813522338867,fixation,1.0
90,4,18.0,Incongruent,18_0.102_0.367.png,1.3512998819351196,0.095,0.374,,,,8.563811659812927,24.352205276489258,1.0,1.629764437675476,hidden,26.981969833374023,3.0,1.9340472221374512,fixation,1.0
91,4,1.0,Medium,1_0.306_0.020.png,1.077684760093689,0.307,0.026,,,,8.836987614631653,34.26731872558594,1.0,1.9080969095230103,hidden,37.1754150390625,3.0,1.9288907051086426,fixation,1.0
92,4,8.0,Congruent,8_0.265_0.898.png,1.40595543384552,0.272,0.902,,,,8.615065336227417,44.18198776245117,1.0,1.9541622400283813,hidden,47.13615036010742,3.0,1.6609030961990356,fixation,1.0
93,4,9.0,Medium,9_0.000_0.429.png,1.0434744358062744,0.006,0.424,,,,8.437490105628967,54.20301055908203,1.0,1.676936149597168,hidden,56.879947662353516,3.0,1.7605539560317993,fixation,1.0
94,4,22.0,Congruent,13b_0.918_0.755.png,1.3101749420166016,0.927,0.754,,,,8.365172743797302,63.68397521972656,1.0,1.6360993385314941,hidden,66.32007598876953,3.0,1.729073405265808,fixation,1.0
