var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
1732,1,1015.8479571608729,1015.8479571608729,1015.8479571608729,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1732_iter0000_d001732.csv,0,1015.8479571608729
1625,1,1015.847990428006,1015.847990428006,1015.847990428006,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1625_iter0000_d001625.csv,0,1015.847990428006
1604,1,1015.848010243762,1015.848010243762,1015.848010243762,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1604_iter0000_d001604.csv,0,1015.848010243762
770,1,1015.8481070998376,1015.8481070998376,1015.8481070998376,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0770_iter0000_d000770.csv,0,1015.8481070998376
1981,1,1015.8481719922585,1015.8481719922585,1015.8481719922585,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1981_iter0000_d001981.csv,0,1015.8481719922585
2245,1,1015.8482798889977,1015.8482798889977,1015.8482798889977,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2245_iter0000_d002245.csv,0,1015.8482798889977
413,1,1015.8483386081073,1015.8483386081073,1015.8483386081073,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0413_iter0000_d000413.csv,0,1015.8483386081073
2218,1,1015.8483431843431,1015.8483431843431,1015.8483431843431,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2218_iter0000_d002218.csv,0,1015.8483431843431
674,1,1015.8485495600474,1015.8485495600474,1015.8485495600474,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0674_iter0000_d000674.csv,0,1015.8485495600474
1280,1,1015.8486540862585,1015.8486540862585,1015.8486540862585,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1280_iter0000_d001280.csv,0,1015.8486540862585
1780,1,1015.8487508213582,1015.8487508213582,1015.8487508213582,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1780_iter0000_d001780.csv,0,1015.8487508213582
2049,1,1015.8487843212555,1015.8487843212555,1015.8487843212555,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2049_iter0000_d002049.csv,0,1015.8487843212555
1473,1,1015.848919061349,1015.848919061349,1015.848919061349,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1473_iter0000_d001473.csv,0,1015.848919061349
1856,1,1015.8492371814889,1015.8492371814889,1015.8492371814889,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1856_iter0000_d001856.csv,0,1015.8492371814889
1994,1,1015.8493496677751,1015.8493496677751,1015.8493496677751,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1994_iter0000_d001994.csv,0,1015.8493496677751
1263,1,1015.8493559018686,1015.8493559018686,1015.8493559018686,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1263_iter0000_d001263.csv,0,1015.8493559018686
1370,1,1015.849505900903,1015.849505900903,1015.849505900903,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1370_iter0000_d001370.csv,0,1015.849505900903
883,1,1015.8498956955751,1015.8498956955751,1015.8498956955751,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0883_iter0000_d000883.csv,0,1015.8498956955751
1881,1,1015.8499061442659,1015.8499061442659,1015.8499061442659,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1881_iter0000_d001881.csv,0,1015.8499061442659
1835,1,1015.8499742140634,1015.8499742140634,1015.8499742140634,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1835_iter0000_d001835.csv,0,1015.8499742140634
2215,1,1015.8499761739038,1015.8499761739038,1015.8499761739038,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2215_iter0000_d002215.csv,0,1015.8499761739038
2106,1,1015.8500694104729,1015.8500694104729,1015.8500694104729,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2106_iter0000_d002106.csv,0,1015.8500694104729
1467,1,1015.8501623654013,1015.8501623654013,1015.8501623654013,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1467_iter0000_d001467.csv,0,1015.8501623654013
934,1,1015.8502249247125,1015.8502249247125,1015.8502249247125,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0934_iter0000_d000934.csv,0,1015.8502249247125
1662,1,1015.8502514427947,1015.8502514427947,1015.8502514427947,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1662_iter0000_d001662.csv,0,1015.8502514427947
1250,1,1015.8502594307356,1015.8502594307356,1015.8502594307356,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1250_iter0000_d001250.csv,0,1015.8502594307356
1825,1,1015.8503621876506,1015.8503621876506,1015.8503621876506,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1825_iter0000_d001825.csv,0,1015.8503621876506
1667,1,1015.8504268554758,1015.8504268554758,1015.8504268554758,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1667_iter0000_d001667.csv,0,1015.8504268554758
1664,1,1015.8507506987406,1015.8507506987406,1015.8507506987406,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1664_iter0000_d001664.csv,0,1015.8507506987406
2150,1,1015.8508094896625,1015.8508094896625,1015.8508094896625,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2150_iter0000_d002150.csv,0,1015.8508094896625
2326,1,1015.8509045607753,1015.8509045607753,1015.8509045607753,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2326_iter0000_d002326.csv,0,1015.8509045607753
1332,1,1015.8510217887227,1015.8510217887227,1015.8510217887227,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1332_iter0000_d001332.csv,0,1015.8510217887227
2039,1,1015.8512009703264,1015.8512009703264,1015.8512009703264,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2039_iter0000_d002039.csv,0,1015.8512009703264
1546,1,1015.8512186625031,1015.8512186625031,1015.8512186625031,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1546_iter0000_d001546.csv,0,1015.8512186625031
1819,1,1015.8512596318197,1015.8512596318197,1015.8512596318197,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1819_iter0000_d001819.csv,0,1015.8512596318197
1930,1,1015.8512896042082,1015.8512896042082,1015.8512896042082,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1930_iter0000_d001930.csv,0,1015.8512896042082
1522,1,1015.851328195284,1015.851328195284,1015.851328195284,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1522_iter0000_d001522.csv,0,1015.851328195284
958,1,1015.8514298333312,1015.8514298333312,1015.8514298333312,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0958_iter0000_d000958.csv,0,1015.8514298333312
1499,1,1015.8514439625052,1015.8514439625052,1015.8514439625052,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1499_iter0000_d001499.csv,0,1015.8514439625052
1530,1,1015.8514684920616,1015.8514684920616,1015.8514684920616,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1530_iter0000_d001530.csv,0,1015.8514684920616
1468,1,1015.8514883043786,1015.8514883043786,1015.8514883043786,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1468_iter0000_d001468.csv,0,1015.8514883043786
2119,1,1015.8515834095396,1015.8515834095396,1015.8515834095396,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2119_iter0000_d002119.csv,0,1015.8515834095396
1670,1,1015.8518255406755,1015.8518255406755,1015.8518255406755,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1670_iter0000_d001670.csv,0,1015.8518255406755
2355,1,1015.8518309510621,1015.8518309510621,1015.8518309510621,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2355_iter0000_d002355.csv,0,1015.8518309510621
1834,1,1015.8518880709248,1015.8518880709248,1015.8518880709248,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1834_iter0000_d001834.csv,0,1015.8518880709248
1326,1,1015.8525765932553,1015.8525765932553,1015.8525765932553,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1326_iter0000_d001326.csv,0,1015.8525765932553
1807,1,1015.8527288128734,1015.8527288128734,1015.8527288128734,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1807_iter0000_d001807.csv,0,1015.8527288128734
1564,1,1015.852772840935,1015.852772840935,1015.852772840935,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1564_iter0000_d001564.csv,0,1015.852772840935
2019,1,1015.8528322129317,1015.8528322129317,1015.8528322129317,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2019_iter0000_d002019.csv,0,1015.8528322129317
1544,1,1015.8529239445396,1015.8529239445396,1015.8529239445396,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1544_iter0000_d001544.csv,0,1015.8529239445396
1747,1,1015.8531216370626,1015.8531216370626,1015.8531216370626,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1747_iter0000_d001747.csv,0,1015.8531216370626
1237,1,1015.8532592078321,1015.8532592078321,1015.8532592078321,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1237_iter0000_d001237.csv,0,1015.8532592078321
1902,1,1015.8537236586411,1015.8537236586411,1015.8537236586411,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1902_iter0000_d001902.csv,0,1015.8537236586411
1265,1,1015.8537320022011,1015.8537320022011,1015.8537320022011,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1265_iter0000_d001265.csv,0,1015.8537320022011
514,1,1015.8538350559036,1015.8538350559036,1015.8538350559036,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0514_iter0000_d000514.csv,0,1015.8538350559036
1417,1,1015.8538559680351,1015.8538559680351,1015.8538559680351,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1417_iter0000_d001417.csv,0,1015.8538559680351
1928,1,1015.8539336783133,1015.8539336783133,1015.8539336783133,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1928_iter0000_d001928.csv,0,1015.8539336783133
2223,1,1015.8539340348169,1015.8539340348169,1015.8539340348169,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2223_iter0000_d002223.csv,0,1015.8539340348169
2265,1,1015.8540486946018,1015.8540486946018,1015.8540486946018,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2265_iter0000_d002265.csv,0,1015.8540486946018
1203,1,1015.8540806675344,1015.8540806675344,1015.8540806675344,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1203_iter0000_d001203.csv,0,1015.8540806675344
1855,1,1015.8541556441588,1015.8541556441588,1015.8541556441588,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1855_iter0000_d001855.csv,0,1015.8541556441588
951,1,1015.8544073257345,1015.8544073257345,1015.8544073257345,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0951_iter0000_d000951.csv,0,1015.8544073257345
533,1,1015.8546984812172,1015.8546984812172,1015.8546984812172,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0533_iter0000_d000533.csv,0,1015.8546984812172
2227,1,1015.854800423273,1015.854800423273,1015.854800423273,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2227_iter0000_d002227.csv,0,1015.854800423273
780,1,1015.8548375334426,1015.8548375334426,1015.8548375334426,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0780_iter0000_d000780.csv,0,1015.8548375334426
1989,1,1015.854893279965,1015.854893279965,1015.854893279965,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1989_iter0000_d001989.csv,0,1015.854893279965
2212,1,1015.8553504884662,1015.8553504884662,1015.8553504884662,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2212_iter0000_d002212.csv,0,1015.8553504884662
1759,1,1015.8554844148,1015.8554844148,1015.8554844148,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1759_iter0000_d001759.csv,0,1015.8554844148
2362,1,1015.8554886084103,1015.8554886084103,1015.8554886084103,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2362_iter0000_d002362.csv,0,1015.8554886084103
1121,1,1015.8558435275429,1015.8558435275429,1015.8558435275429,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1121_iter0000_d001121.csv,0,1015.8558435275429
2336,1,1015.8558895025486,1015.8558895025486,1015.8558895025486,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2336_iter0000_d002336.csv,0,1015.8558895025486
1245,1,1015.8559164306768,1015.8559164306768,1015.8559164306768,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1245_iter0000_d001245.csv,0,1015.8559164306768
678,1,1015.8561193821789,1015.8561193821789,1015.8561193821789,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0678_iter0000_d000678.csv,0,1015.8561193821789
2171,1,1015.8564004659153,1015.8564004659153,1015.8564004659153,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2171_iter0000_d002171.csv,0,1015.8564004659153
2177,1,1015.8568210562893,1015.8568210562893,1015.8568210562893,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2177_iter0000_d002177.csv,0,1015.8568210562893
2185,1,1015.8570194858197,1015.8570194858197,1015.8570194858197,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2185_iter0000_d002185.csv,0,1015.8570194858197
720,1,1015.8570643620697,1015.8570643620697,1015.8570643620697,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0720_iter0000_d000720.csv,0,1015.8570643620697
1053,1,1015.8572190686285,1015.8572190686285,1015.8572190686285,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1053_iter0000_d001053.csv,0,1015.8572190686285
2204,1,1015.8574796757397,1015.8574796757397,1015.8574796757397,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2204_iter0000_d002204.csv,0,1015.8574796757397
414,1,1015.8575640121503,1015.8575640121503,1015.8575640121503,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0414_iter0000_d000414.csv,0,1015.8575640121503
735,1,1015.8586491606599,1015.8586491606599,1015.8586491606599,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0735_iter0000_d000735.csv,0,1015.8586491606599
458,1,1015.8593405421833,1015.8593405421833,1015.8593405421833,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0458_iter0000_d000458.csv,0,1015.8593405421833
656,1,1015.8636076500036,1015.8636076500036,1015.8636076500036,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0656_iter0000_d000656.csv,0,1015.8636076500036
552,1,1015.8674166056355,1015.8674166056355,1015.8674166056355,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0552_iter0000_d000552.csv,0,1015.8674166056355
775,1,1015.8824935299949,1015.8824935299949,1015.8824935299949,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0775_iter0000_d000775.csv,0,1015.8824935299949
652,1,1015.8897682666534,1015.8897682666534,1015.8897682666534,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0652_iter0000_d000652.csv,0,1015.8897682666534
834,1,1016.6548663099175,1016.6548663099175,1016.6548663099175,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0834_iter0000_d000834.csv,0,1016.6548663099175
887,1,1016.6626921144713,1016.6626921144713,1016.6626921144713,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0887_iter0000_d000887.csv,0,1016.6626921144713
1101,1,1016.6707680481139,1016.6707680481139,1016.6707680481139,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1101_iter0000_d001101.csv,0,1016.6707680481139
1197,1,1016.6731569882005,1016.6731569882005,1016.6731569882005,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1197_iter0000_d001197.csv,0,1016.6731569882005
895,1,1016.6814097533994,1016.6814097533994,1016.6814097533994,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0895_iter0000_d000895.csv,0,1016.6814097533994
1139,1,1016.682213055454,1016.682213055454,1016.682213055454,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1139_iter0000_d001139.csv,0,1016.682213055454
1176,1,1016.6871481261766,1016.6871481261766,1016.6871481261766,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1176_iter0000_d001176.csv,0,1016.6871481261766
1154,1,1016.6883188365213,1016.6883188365213,1016.6883188365213,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1154_iter0000_d001154.csv,0,1016.6883188365213
1061,1,1016.6898662845409,1016.6898662845409,1016.6898662845409,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1061_iter0000_d001061.csv,0,1016.6898662845409
1086,1,1016.6901560460033,1016.6901560460033,1016.6901560460033,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1086_iter0000_d001086.csv,0,1016.6901560460033
893,1,1016.6904789417634,1016.6904789417634,1016.6904789417634,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0893_iter0000_d000893.csv,0,1016.6904789417634
801,1,1016.6916062008693,1016.6916062008693,1016.6916062008693,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0801_iter0000_d000801.csv,0,1016.6916062008693
849,1,1016.6927078874538,1016.6927078874538,1016.6927078874538,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0849_iter0000_d000849.csv,0,1016.6927078874538
986,1,1016.6942668822352,1016.6942668822352,1016.6942668822352,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0986_iter0000_d000986.csv,0,1016.6942668822352
1116,1,1016.6948945585763,1016.6948945585763,1016.6948945585763,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1116_iter0000_d001116.csv,0,1016.6948945585763
931,1,1016.6953842893145,1016.6953842893145,1016.6953842893145,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0931_iter0000_d000931.csv,0,1016.6953842893145
805,1,1016.6954348875237,1016.6954348875237,1016.6954348875237,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0805_iter0000_d000805.csv,0,1016.6954348875237
3,1,1016.6994603293986,1016.6994603293986,1016.6994603293986,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0003_iter0000_d000003.csv,0,1016.6994603293986
313,1,1016.6994795341302,1016.6994795341302,1016.6994795341302,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0313_iter0000_d000313.csv,0,1016.6994795341302
315,1,1016.7008816541443,1016.7008816541443,1016.7008816541443,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0315_iter0000_d000315.csv,0,1016.7008816541443
269,1,1016.7009265753836,1016.7009265753836,1016.7009265753836,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0269_iter0000_d000269.csv,0,1016.7009265753836
297,1,1016.7014402209901,1016.7014402209901,1016.7014402209901,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0297_iter0000_d000297.csv,0,1016.7014402209901
187,1,1016.7016270625389,1016.7016270625389,1016.7016270625389,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0187_iter0000_d000187.csv,0,1016.7016270625389
1186,1,1016.7024005539622,1016.7024005539622,1016.7024005539622,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1186_iter0000_d001186.csv,0,1016.7024005539622
9,1,1016.7025710534266,1016.7025710534266,1016.7025710534266,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0009_iter0000_d000009.csv,0,1016.7025710534266
1187,1,1016.7035443665483,1016.7035443665483,1016.7035443665483,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1187_iter0000_d001187.csv,0,1016.7035443665483
625,1,1016.7036170908342,1016.7036170908342,1016.7036170908342,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0625_iter0000_d000625.csv,0,1016.7036170908342
798,1,1016.7042505282408,1016.7042505282408,1016.7042505282408,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0798_iter0000_d000798.csv,0,1016.7042505282408
129,1,1016.7046977784898,1016.7046977784898,1016.7046977784898,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0129_iter0000_d000129.csv,0,1016.7046977784898
292,1,1016.7048224567071,1016.7048224567071,1016.7048224567071,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0292_iter0000_d000292.csv,0,1016.7048224567071
765,1,1016.7049124383907,1016.7049124383907,1016.7049124383907,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0765_iter0000_d000765.csv,0,1016.7049124383907
384,1,1016.7051020817873,1016.7051020817873,1016.7051020817873,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0384_iter0000_d000384.csv,0,1016.7051020817873
44,1,1016.7053985565786,1016.7053985565786,1016.7053985565786,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0044_iter0000_d000044.csv,0,1016.7053985565786
371,1,1016.7054707400307,1016.7054707400307,1016.7054707400307,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0371_iter0000_d000371.csv,0,1016.7054707400307
749,1,1016.7056035172079,1016.7056035172079,1016.7056035172079,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0749_iter0000_d000749.csv,0,1016.7056035172079
348,1,1016.7056820428137,1016.7056820428137,1016.7056820428137,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0348_iter0000_d000348.csv,0,1016.7056820428137
161,1,1016.7065776111056,1016.7065776111056,1016.7065776111056,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0161_iter0000_d000161.csv,0,1016.7065776111056
353,1,1016.7066584205387,1016.7066584205387,1016.7066584205387,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0353_iter0000_d000353.csv,0,1016.7066584205387
101,1,1016.7066919260786,1016.7066919260786,1016.7066919260786,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0101_iter0000_d000101.csv,0,1016.7066919260786
194,1,1016.708872466116,1016.708872466116,1016.708872466116,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0194_iter0000_d000194.csv,0,1016.708872466116
75,1,1016.7090413404923,1016.7090413404923,1016.7090413404923,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0075_iter0000_d000075.csv,0,1016.7090413404923
264,1,1016.709242808656,1016.709242808656,1016.709242808656,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0264_iter0000_d000264.csv,0,1016.709242808656
547,1,1016.7100557895318,1016.7100557895318,1016.7100557895318,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0547_iter0000_d000547.csv,0,1016.7100557895318
1194,1,1016.7113191939452,1016.7113191939452,1016.7113191939452,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1194_iter0000_d001194.csv,0,1016.7113191939452
199,1,1016.712415450317,1016.712415450317,1016.712415450317,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0199_iter0000_d000199.csv,0,1016.712415450317
493,1,1016.7125262941839,1016.7125262941839,1016.7125262941839,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0493_iter0000_d000493.csv,0,1016.7125262941839
1150,1,1016.71255419459,1016.71255419459,1016.71255419459,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1150_iter0000_d001150.csv,0,1016.71255419459
342,1,1016.7127505191397,1016.7127505191397,1016.7127505191397,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0342_iter0000_d000342.csv,0,1016.7127505191397
282,1,1016.7132812894538,1016.7132812894538,1016.7132812894538,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0282_iter0000_d000282.csv,0,1016.7132812894538
759,1,1016.7140074377199,1016.7140074377199,1016.7140074377199,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0759_iter0000_d000759.csv,0,1016.7140074377199
654,1,1016.7140996467837,1016.7140996467837,1016.7140996467837,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0654_iter0000_d000654.csv,0,1016.7140996467837
774,1,1016.7143516670948,1016.7143516670948,1016.7143516670948,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0774_iter0000_d000774.csv,0,1016.7143516670948
495,1,1016.7147395518743,1016.7147395518743,1016.7147395518743,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0495_iter0000_d000495.csv,0,1016.7147395518743
275,1,1016.715087267147,1016.715087267147,1016.715087267147,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0275_iter0000_d000275.csv,0,1016.715087267147
677,1,1016.7160280419132,1016.7160280419132,1016.7160280419132,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0677_iter0000_d000677.csv,0,1016.7160280419132
826,1,1016.7160632523598,1016.7160632523598,1016.7160632523598,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0826_iter0000_d000826.csv,0,1016.7160632523598
659,1,1016.7163472704302,1016.7163472704302,1016.7163472704302,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0659_iter0000_d000659.csv,0,1016.7163472704302
717,1,1016.7170297867716,1016.7170297867716,1016.7170297867716,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0717_iter0000_d000717.csv,0,1016.7170297867716
254,1,1016.7170701506827,1016.7170701506827,1016.7170701506827,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0254_iter0000_d000254.csv,0,1016.7170701506827
375,1,1016.7172437850725,1016.7172437850725,1016.7172437850725,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0375_iter0000_d000375.csv,0,1016.7172437850725
739,1,1016.7172499848264,1016.7172499848264,1016.7172499848264,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0739_iter0000_d000739.csv,0,1016.7172499848264
402,1,1016.7173842593404,1016.7173842593404,1016.7173842593404,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0402_iter0000_d000402.csv,0,1016.7173842593404
505,1,1016.7183279496651,1016.7183279496651,1016.7183279496651,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0505_iter0000_d000505.csv,0,1016.7183279496651
273,1,1016.7195974319354,1016.7195974319354,1016.7195974319354,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0273_iter0000_d000273.csv,0,1016.7195974319354
685,1,1016.7200796817069,1016.7200796817069,1016.7200796817069,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0685_iter0000_d000685.csv,0,1016.7200796817069
598,1,1016.7219800978389,1016.7219800978389,1016.7219800978389,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0598_iter0000_d000598.csv,0,1016.7219800978389
795,1,1016.7243059437551,1016.7243059437551,1016.7243059437551,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0795_iter0000_d000795.csv,0,1016.7243059437551
2338,1,1016.7253095846163,1016.7253095846163,1016.7253095846163,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2338_iter0000_d002338.csv,0,1016.7253095846163
513,1,1016.7254556401717,1016.7254556401717,1016.7254556401717,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0513_iter0000_d000513.csv,0,1016.7254556401717
663,1,1016.725552017004,1016.725552017004,1016.725552017004,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0663_iter0000_d000663.csv,0,1016.725552017004
1095,1,1016.7258700290987,1016.7258700290987,1016.7258700290987,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1095_iter0000_d001095.csv,0,1016.7258700290987
529,1,1016.726174100575,1016.726174100575,1016.726174100575,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0529_iter0000_d000529.csv,0,1016.726174100575
593,1,1016.7270595496428,1016.7270595496428,1016.7270595496428,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0593_iter0000_d000593.csv,0,1016.7270595496428
1586,1,1016.7271380825235,1016.7271380825235,1016.7271380825235,design_optimisation\optim_out_v5_2\candidate_bank\designs\var1586_iter0000_d001586.csv,0,1016.7271380825235
648,1,1016.7271452043576,1016.7271452043576,1016.7271452043576,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0648_iter0000_d000648.csv,0,1016.7271452043576
537,1,1016.727258522394,1016.727258522394,1016.727258522394,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0537_iter0000_d000537.csv,0,1016.727258522394
2345,1,1016.7274897051196,1016.7274897051196,1016.7274897051196,design_optimisation\optim_out_v5_2\candidate_bank\designs\var2345_iter0000_d002345.csv,0,1016.7274897051196
