var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,stage1_obj
0,0,0,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0000_iter0000_d000000.csv,uniform,uniform,0.8821770123928727,1.340942760401628,1.0040973523936194,1.4056823963994785,0.25,0.25,0.2651604236879356,0.16557646705335782,0.04294759211900091,0.24020398555653202,0.16929944344145686,0.04379327633929819,0.25194685575165177,0.1672581895429132,0.044717370202171675,0.2524111874219237,0.17101823595590543,0.045337495852309666,0.2224031407164335,0.16541416082958535,0.042351659738084885,0.23339966666202033,0.1665568615201074,0.04306362319303644,0.7965145933940752,0.20415322300819513,0.0584796336928785,56.111111111111114,0.0,56.111111111111114,0.0,0.7965145933940752,0.20415322300819513,0.7965145933940752,0.20415322300819513,0.24020398555653202,0.16929944344145686,0.2524111874219237,0.17101823595590543,0.23339966666202033,0.1665568615201074,0.0,0.0,0.0,0.24020398555653202,0.16929944344145686,0.2524111874219237,0.17101823595590543,0.23339966666202033,0.1665568615201074,1056.7135216308163
1,0,100000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0001_iter0000_d000001.csv,uniform,uniform,0.9879621435201635,1.4902253218883752,1.0606635775767181,1.489359362455916,0.25,0.25,0.28882815424022046,0.19454538452146236,0.04249281600466301,0.25987281809390816,0.1965617229357166,0.04348925019979882,0.2794304314144009,0.19334408018667118,0.044324775337008945,0.2820748071043103,0.19889855475755402,0.04526108643247623,0.24883774210459203,0.1930409312775686,0.04193732506852424,0.2568590035988618,0.1953390137968703,0.04295979336961349,0.7787941789940878,0.20618949793375893,0.05633134385606342,15.222222222222223,0.0,15.222222222222223,0.0,0.7787941789940878,0.20618949793375893,0.7787941789940878,0.20618949793375893,0.25987281809390816,0.1965617229357166,0.2820748071043103,0.19889855475755402,0.2568590035988618,0.1953390137968703,0.0,0.0,0.0,0.25987281809390816,0.1965617229357166,0.2820748071043103,0.19889855475755402,0.2568590035988618,0.1953390137968703,1015.817808809653
2,0,200000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0002_iter0000_d000002.csv,uniform,uniform,0.8261749948792538,1.4822212061112081,1.0815853554121533,1.4816357839194905,0.25,0.25,0.2641372788971032,0.16882867518136452,0.04255581657529978,0.2549230205908472,0.17047983292390678,0.04332049668660931,0.26373551733343914,0.16686983488809443,0.04431254785842299,0.2646167540800031,0.1706809887371191,0.044925093781642444,0.22843351706438167,0.16988600143812344,0.04193445027951716,0.23882057559249076,0.16939336605414296,0.042546292348174516,0.7799619501592562,0.19663942315267696,0.05719753621645436,17.888888888888886,0.0,17.888888888888886,0.0,0.7799619501592562,0.19663942315267696,0.7799619501592562,0.19663942315267696,0.2549230205908472,0.17047983292390678,0.2646167540800031,0.1706809887371191,0.23882057559249076,0.16939336605414296,0.0,0.0,0.0,0.2549230205908472,0.17047983292390678,0.2646167540800031,0.1706809887371191,0.23882057559249076,0.16939336605414296,1018.4755092871212
3,0,300000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0003_iter0000_d000003.csv,uniform,uniform,1.0144425659525416,1.4173160615966847,1.0729655446429944,1.4777142986763816,0.25,0.25,0.2670366495349333,0.17148569016092008,0.042363121170210905,0.24333395423743898,0.17726827454652247,0.043104461274811476,0.26251878527089073,0.17233420222248433,0.04414643701902974,0.26214016456711536,0.1754601964079031,0.04477596340518933,0.23546320902179432,0.16947507121110789,0.041756972039192014,0.23926479709244466,0.17414549852624073,0.04240803156041104,0.7821954644462483,0.19725148606440773,0.056759454365563344,16.111111111111114,0.0,16.111111111111114,0.0,0.7821954644462483,0.19725148606440773,0.7821954644462483,0.19725148606440773,0.24333395423743898,0.17726827454652247,0.26214016456711536,0.1754601964079031,0.23926479709244466,0.17414549852624073,0.0,0.0,0.0,0.24333395423743898,0.17726827454652247,0.26214016456711536,0.1754601964079031,0.23926479709244466,0.17414549852624073,1016.6994603293986
4,0,400000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0004_iter0000_d000004.csv,uniform,uniform,1.017907353409932,1.4623573380060677,1.0299711890537384,1.45957147255639,0.25,0.25,0.2935204690232188,0.19401257747594636,0.04248461666271791,0.2617048376454681,0.19613077170421006,0.04330468948163735,0.2756376429778358,0.19499302486135753,0.04428414783614393,0.27786615318768393,0.20153410252065884,0.04500604839265826,0.24562297368833255,0.19458122282098855,0.04191109053747791,0.25735402186553025,0.19691357479245675,0.04273859120080371,0.7810677669928667,0.2039925797876937,0.05664094910052218,9.88888888888889,0.0,9.88888888888889,0.0,0.7810677669928667,0.2039925797876937,0.7810677669928667,0.2039925797876937,0.2617048376454681,0.19613077170421006,0.27786615318768393,0.20153410252065884,0.25735402186553025,0.19691357479245675,0.0,0.0,0.0,0.2617048376454681,0.19613077170421006,0.27786615318768393,0.20153410252065884,0.25735402186553025,0.19691357479245675,1010.4834153521731
5,0,500000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0005_iter0000_d000005.csv,uniform,uniform,0.5169918026872777,0.9894499716754072,1.067062441469363,1.4883792838872543,0.25,0.25,0.2607692377506319,0.1656568490441427,0.044915963356870446,0.2503140907916852,0.1671467437313737,0.046176472149237105,0.25204468352367554,0.17390102383730396,0.04655672652530568,0.2595484010266561,0.17475463409288172,0.047695411623144404,0.2288068651320058,0.1654419840431779,0.044299269085322314,0.24075301948636205,0.1680381431406976,0.045386566800924746,0.7807332377500008,0.2192787599897535,0.06406859514618081,33.0,0.0,33.0,0.0,0.7807332377500008,0.2192787599897535,0.7807332377500008,0.2192787599897535,0.2503140907916852,0.1671467437313737,0.2595484010266561,0.17475463409288172,0.24075301948636205,0.1680381431406976,0.0,0.0,0.0,0.2503140907916852,0.1671467437313737,0.2595484010266561,0.17475463409288172,0.24075301948636205,0.1680381431406976,1033.6096453788648
6,0,600000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0006_iter0000_d000006.csv,uniform,uniform,0.8692310668887524,1.3577719267445,1.0997209935789212,1.4999946529364607,0.25,0.25,0.26248503688780056,0.16883631137798405,0.04278725303808306,0.2424745180053373,0.1705682840325829,0.04356949497842423,0.2612357821538263,0.1672675563878645,0.0445570363333109,0.26120246967444294,0.1697886906942855,0.04520759298183159,0.24368551530349403,0.1683261776683716,0.042193283982873406,0.2465044493859463,0.1709316845443824,0.04286741479620629,0.7799931417415081,0.19914284829205964,0.05786228734716446,19.666666666666668,0.0,19.666666666666668,0.0,0.7799931417415081,0.19914284829205964,0.7799931417415081,0.19914284829205964,0.2424745180053373,0.1705682840325829,0.26120246967444294,0.1697886906942855,0.2465044493859463,0.1709316845443824,0.0,0.0,0.0,0.2424745180053373,0.1705682840325829,0.26120246967444294,0.1697886906942855,0.2465044493859463,0.1709316845443824,1020.2558060858295
7,0,700000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0007_iter0000_d000007.csv,uniform,uniform,0.9113251906884169,1.4340504706031976,1.068844673057094,1.4809616471762634,0.25,0.25,0.261967626180657,0.17018310442356593,0.04250458746670761,0.24697375769695112,0.1739312014855786,0.04326561755971368,0.25465395438856175,0.1681571857940397,0.04429075458928443,0.2552211997797712,0.17286253041990482,0.04491117208404315,0.23870892969359128,0.16885301234399247,0.04189884594220586,0.24461580775407474,0.17331331510534134,0.042569377521723836,0.7820919060834359,0.198442047430894,0.05712960390325194,14.333333333333332,0.0,14.333333333333332,0.0,0.7820919060834359,0.198442047430894,0.7820919060834359,0.198442047430894,0.24697375769695112,0.1739312014855786,0.2552211997797712,0.17286253041990482,0.24461580775407474,0.17331331510534134,0.0,0.0,0.0,0.24697375769695112,0.1739312014855786,0.2552211997797712,0.17286253041990482,0.24461580775407474,0.17331331510534134,1014.9228213338059
8,0,800000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0008_iter0000_d000008.csv,uniform,uniform,0.5810579030134467,1.3554685752251112,1.0525354322475726,1.4672609287696807,0.25,0.25,0.27683286717898287,0.16314827736987375,0.043627923781292155,0.2405432505479928,0.1670691905505572,0.04456756541050992,0.2572619976661128,0.16140709334505882,0.045335117292573446,0.2578794956596566,0.1662874422293273,0.046043770562688074,0.2380115067424623,0.16257137801181992,0.04304408253713417,0.24753869025713743,0.1663187872050897,0.04386136395304856,0.7804840261909278,0.20902090605173865,0.06039568989583412,14.333333333333334,0.0,14.333333333333334,0.0,0.7804840261909278,0.20902090605173865,0.7804840261909278,0.20902090605173865,0.2405432505479928,0.1670691905505572,0.2578794956596566,0.1662874422293273,0.24753869025713743,0.1663187872050897,0.0,0.0,0.0,0.2405432505479928,0.1670691905505572,0.2578794956596566,0.1662874422293273,0.24753869025713743,0.1663187872050897,1014.9325962524806
9,0,900000,design_optimisation\optim_out_v5_2\candidate_bank\designs\var0009_iter0000_d000009.csv,uniform,uniform,0.7915012152990735,1.4659071312019991,1.093404351595625,1.4957642429138922,0.25,0.25,0.26514316099395513,0.1700335913272244,0.04272791327450068,0.2464667279510773,0.172836574738621,0.0435389650731804,0.2569449269265114,0.16946107708803732,0.044519454379295165,0.25735395019681534,0.1734892512151078,0.04526050450778862,0.24233761110731106,0.1681831869675151,0.0421391993383462,0.254410899561033,0.1708238720147937,0.04290902076520063,0.7772972087526263,0.20281133793915174,0.05785124794275268,16.11111111111111,0.0,16.11111111111111,0.0,0.7772972087526263,0.20281133793915174,0.7772972087526263,0.20281133793915174,0.2464667279510773,0.172836574738621,0.25735395019681534,0.1734892512151078,0.254410899561033,0.1708238720147937,0.0,0.0,0.0,0.2464667279510773,0.172836574738621,0.25735395019681534,0.1734892512151078,0.254410899561033,0.1708238720147937,1016.7025710534266
