var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter
238,4,2037.3265182902985,2048.9940790605183,2050.895280292395,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0538_iter0000_d000538.csv,0
197,4,2037.3360433457135,2047.3059536192704,2047.7973291859566,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0497_iter0000_d000497.csv,0
43,4,2037.3530868447078,2046.5935572667727,2047.8042601005743,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0343_iter0000_d000643.csv,0
280,4,2037.353754231262,2044.2918901321723,2044.5332958749857,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0580_iter0000_d001180.csv,0
66,4,2037.3565251341029,2062.8512843342533,2068.6259349934976,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0366_iter0000_d000366.csv,0
33,4,2037.3699920149002,2047.033588932761,2047.75510199908,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0033_iter0000_d000033.csv,0
232,4,2037.3792898104186,2048.8000550079473,2050.9607258958195,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0232_iter0000_d000232.csv,0
277,4,2037.3831676166317,2048.3405910914603,2050.9745323574502,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0577_iter0000_d000877.csv,0
81,4,2037.391344404126,2050.2292869860216,2052.640649410148,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0381_iter0000_d000981.csv,0
79,4,2037.391533321559,2045.03033140555,2046.239466668328,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0379_iter0000_d000679.csv,0
158,4,2037.4098944123384,2051.549418787279,2054.1874258660464,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0158_iter0000_d000158.csv,0
233,4,2037.7240921595717,2071.474605233731,2078.212768257954,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0533_iter0000_d001133.csv,0
204,4,2037.7457934994359,2052.2937808411766,2054.2303979099297,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0504_iter0000_d000804.csv,0
68,4,2037.7759239743493,2051.8861359233815,2052.6133103513794,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0368_iter0000_d000968.csv,0
159,4,2037.7849957873714,2041.1226611408802,2041.361305646412,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0459_iter0000_d001059.csv,0
246,4,2037.7854614527225,2047.6865070048384,2049.367181208892,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0246_iter0000_d000246.csv,0
154,4,2037.799792513096,2049.114646940843,2051.0433030497643,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0454_iter0000_d000454.csv,0
235,4,2037.8221574668587,2056.642412280267,2059.0470314580034,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0535_iter0000_d000835.csv,0
53,4,2037.8240340795733,2044.1392950435954,2044.6130243888372,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0353_iter0000_d000653.csv,0
148,4,2038.06720860411,2050.530294759967,2052.423752090107,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0448_iter0000_d000448.csv,0
65,4,2038.0868819897282,2048.0783315305907,2049.2564528626654,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0365_iter0000_d000665.csv,0
127,4,2038.0982258238982,2060.2270256975535,2065.2686016366874,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0427_iter0000_d000727.csv,0
242,4,2038.1049965098646,2043.9868623961588,2044.4656576506466,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0542_iter0000_d000542.csv,0
21,4,2038.141334262318,2063.3162683853297,2068.610007718195,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0321_iter0000_d000321.csv,0
74,4,2038.1735124422225,2047.4512289082704,2049.3641201210403,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0374_iter0000_d000974.csv,0
38,4,2038.1952656755307,2055.875420032645,2058.98586600205,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0338_iter0000_d000638.csv,0
249,4,2038.213603797231,2052.7623130778093,2054.202304254747,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0249_iter0000_d000249.csv,0
231,4,2038.5869218300613,2052.264869704425,2054.177984990517,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0531_iter0000_d001131.csv,0
261,4,2038.904031510353,2050.787343177013,2052.4660689693314,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0561_iter0000_d000861.csv,0
214,4,2038.9137877487217,2050.177170498762,2050.87587395056,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0514_iter0000_d000514.csv,0
40,4,2038.9491896886452,2044.370580871804,2044.6251696352954,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0340_iter0000_d000640.csv,0
289,4,2038.9823479555278,2047.2981953619976,2047.7705465483907,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0589_iter0000_d000889.csv,0
8,4,2038.983897803259,2045.6936382051458,2046.1754055307324,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0308_iter0000_d000908.csv,0
107,4,2038.9884348998894,2044.5748329557907,2044.576146319356,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0107_iter0000_d000107.csv,0
133,4,2039.0061838039135,2054.396108949646,2055.844531037515,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0433_iter0000_d000433.csv,0
194,4,2039.0173142129788,2056.3657757064657,2059.0060517774186,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0194_iter0000_d000194.csv,0
193,4,2039.3518038078075,2048.9306793062847,2049.42458988276,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0493_iter0000_d000793.csv,0
271,4,2039.3591156266907,2045.9049413008988,2046.1295545101339,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0571_iter0000_d000571.csv,0
72,4,2039.3613549331446,2050.215623535167,2050.9352137605006,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0372_iter0000_d000672.csv,0
138,4,2039.3617216344285,2041.4076283420939,2041.4181636305937,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0438_iter0000_d000738.csv,0
224,4,2039.3752113001544,2046.6167111288887,2047.8265452325188,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0524_iter0000_d000824.csv,0
77,4,2039.3972295845433,2056.113287854499,2058.9856124448756,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0377_iter0000_d000377.csv,0
137,4,2039.7402930013575,2050.8346941749155,2052.5161098513718,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0437_iter0000_d001037.csv,0
50,4,2039.755827733059,2047.0855775294344,2047.817665994232,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0350_iter0000_d000950.csv,0
153,4,2039.7840317333657,2055.8969224462144,2059.024448146169,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0453_iter0000_d001053.csv,0
5,4,2039.8031278204248,2056.117266137396,2058.996950220813,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0305_iter0000_d000305.csv,0
267,4,2039.8052029773153,2042.756808827706,2042.9965500673293,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0267_iter0000_d000267.csv,0
273,4,2039.8379963289935,2048.956778927613,2049.4328689214253,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0573_iter0000_d000573.csv,0
169,4,2040.1119787962707,2044.5995049581954,2044.6200197911476,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0469_iter0000_d000769.csv,0
226,4,2040.1135196158336,2060.2543050840663,2065.272413258039,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0526_iter0000_d000526.csv,0
35,4,2040.1160415407708,2045.8478794409114,2046.0881044665946,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0035_iter0000_d000035.csv,0
274,4,2040.1664567347354,2051.597208619024,2052.543629302747,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0574_iter0000_d000874.csv,0
151,4,2040.2052905963124,2059.5151882591754,2063.8415107212404,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0451_iter0000_d001051.csv,0
253,4,2040.2146601848544,2048.6728730365576,2049.390677920288,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0553_iter0000_d000553.csv,0
284,4,2040.5092596531906,2064.403208165929,2068.4844899572536,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0584_iter0000_d000884.csv,0
80,4,2040.5176674201152,2045.6076901985955,2046.086331024169,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0380_iter0000_d000680.csv,0
227,4,2040.5353600996202,2053.4669036072805,2054.199830865027,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0527_iter0000_d000827.csv,0
73,4,2040.5488836147247,2058.0369145761406,2062.116480088227,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0373_iter0000_d000373.csv,0
279,4,2040.579798169038,2050.708850273944,2052.6410412305254,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0579_iter0000_d000879.csv,0
145,4,2040.616686547175,2048.4512269442307,2049.4046664788307,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0445_iter0000_d000445.csv,0
257,4,2040.9263314074415,2050.2823105495795,2051.0225286975133,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0557_iter0000_d000557.csv,0
288,4,2040.928609222347,2062.0451454216836,2065.4243583086054,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0588_iter0000_d000588.csv,0
167,4,2040.9534517615991,2075.5516036509357,2083.001985044105,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0467_iter0000_d001067.csv,0
59,4,2040.970402973278,2044.6135347123272,2044.6245716180404,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0359_iter0000_d000359.csv,0
187,4,2040.9824543660236,2050.2531994026785,2050.962076006823,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0487_iter0000_d000787.csv,0
118,4,2041.0181167451387,2044.1279451277157,2044.6100654119105,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0118_iter0000_d000118.csv,0
176,4,2041.3245859872022,2056.336500086686,2057.2957523380433,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0176_iter0000_d000176.csv,0
192,4,2041.3662083077622,2050.4613312717956,2050.9416769205363,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0492_iter0000_d000492.csv,0
22,4,2041.7737663344371,2048.6760765178183,2049.401730069862,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0322_iter0000_d000922.csv,0
105,4,2042.1221460900051,2077.392254642128,2084.6104576758917,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0405_iter0000_d001005.csv,0
17,4,2042.15624989122,2076.6936087298336,2084.627609746638,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0317_iter0000_d000917.csv,0
181,4,2042.1660760355944,2045.714816532739,2046.2027527360253,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0481_iter0000_d000481.csv,0
205,4,2042.1781517641264,2052.227303084852,2054.1437631012213,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0205_iter0000_d000205.csv,0
16,4,2042.1824632402493,2057.99065727393,2060.6433614268853,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0316_iter0000_d000616.csv,0
1,4,2042.5003556824543,2050.1504116687197,2050.8731275789023,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0001_iter0000_d000001.csv,0
111,4,2042.5296746573708,2062.924345602302,2067.021099201774,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0411_iter0000_d001011.csv,0
272,4,2042.5654270189189,2065.4165618922148,2070.229620362374,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0572_iter0000_d001172.csv,0
126,4,2042.610248107872,2054.9943447961627,2057.39491352169,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0126_iter0000_d000126.csv,0
206,4,2042.6158984789952,2057.3616114989786,2059.0483363141416,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0506_iter0000_d001106.csv,0
270,4,2042.950229684958,2053.8942005416848,2055.8304989973576,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0570_iter0000_d000870.csv,0
185,4,2042.9610100602022,2062.683677714798,2067.0151289510763,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0485_iter0000_d001085.csv,0
26,4,2042.961899239329,2050.0534648328357,2051.025102818871,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0326_iter0000_d000626.csv,0
250,4,2042.9988390508963,2048.669440623259,2049.388824218778,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0250_iter0000_d000250.csv,0
56,4,2043.3298697263244,2066.3425630604547,2068.5035086521416,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0356_iter0000_d000356.csv,0
82,4,2043.345875072865,2059.0718321049567,2062.2037246661057,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0382_iter0000_d000382.csv,0
298,4,2043.3669973145188,2064.9587680081995,2068.549639549802,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0598_iter0000_d000598.csv,0
12,4,2043.3830711618548,2055.6986582042805,2057.373017967494,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0312_iter0000_d000312.csv,0
247,4,2043.7040912639713,2057.472944095452,2060.6139763530973,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0547_iter0000_d000547.csv,0
10,4,2043.7243552422822,2074.44198938029,2081.421623744292,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0310_iter0000_d000310.csv,0
239,4,2043.7484206259744,2069.711523265421,2075.0019688799634,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0539_iter0000_d000839.csv,0
292,4,2043.7530028404383,2063.1703207103496,2067.023686165972,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0592_iter0000_d000592.csv,0
55,4,2043.8217243919678,2061.204425471863,2063.8503840105686,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0355_iter0000_d000355.csv,0
67,4,2044.1440948234394,2060.281926675726,2062.215788665717,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0367_iter0000_d000967.csv,0
259,4,2044.1542322186172,2049.1013651494527,2049.32872240494,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0559_iter0000_d000859.csv,0
142,4,2044.1551458824622,2050.69203676378,2050.9320107064823,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0142_iter0000_d000142.csv,0
278,4,2044.1945538953737,2056.6665783860644,2057.37662039011,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0578_iter0000_d000578.csv,0
57,4,2044.9051024747528,2057.832327514129,2060.4727620020294,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0057_iter0000_d000057.csv,0
221,4,2044.9266159570216,2054.122584354857,2055.8207977646007,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0521_iter0000_d000521.csv,0
263,4,2044.9648771747704,2067.3400324899994,2070.233401829114,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0563_iter0000_d000863.csv,0
102,4,2044.9657796163426,2065.394729847561,2070.2020707104975,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0402_iter0000_d000702.csv,0
117,4,2044.9978309847174,2064.795676606198,2068.645384419327,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0417_iter0000_d000417.csv,0
156,4,2045.293987887874,2074.798534876521,2081.2558108060484,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0456_iter0000_d001056.csv,0
25,4,2045.330325157006,2055.793200513089,2055.809620342253,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0325_iter0000_d000325.csv,0
93,4,2045.3643223309116,2073.1650593744716,2078.2157335567063,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0393_iter0000_d000693.csv,0
155,4,2046.203482059132,2061.6330432627215,2063.7936048317924,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0455_iter0000_d000755.csv,0
222,4,2046.952052085359,2053.4032879244883,2054.1213652732827,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0522_iter0000_d001122.csv,0
295,4,2046.9774409883994,2084.9428220798036,2092.6326716035815,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0595_iter0000_d000895.csv,0
101,4,2047.3764765909655,2065.9136821298825,2068.5529992148777,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0101_iter0000_d000101.csv,0
210,4,2048.176563298835,2064.2218934510843,2065.43382223161,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0510_iter0000_d001110.csv,0
52,4,2050.6010384165947,2058.5582654702785,2059.0458664787075,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0352_iter0000_d000952.csv,0
146,4,2051.307676661489,2066.150829909514,2066.870489114293,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0146_iter0000_d000146.csv,0
223,4,2052.540064199815,2064.130972971243,2065.314645620603,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0523_iter0000_d000523.csv,0
248,4,2054.124726499505,2080.0414085346515,2084.6197940637694,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0548_iter0000_d000848.csv,0
190,4,2054.5508014727575,2087.7151215654562,2094.2059976502605,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0490_iter0000_d000490.csv,0
