var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,stage1_obj
223,0,22300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0523_iter0000_d001123.csv,exponential,exponential,1.2183711797001542,1.8750983162322499,1.8725011161259846,3.3199380111488788,1.0,1.5,0.3012593345419432,0.18887625542121428,0.0363045585055242,0.3116162839367979,0.19653523646939194,0.03828476829153765,0.29999812455562525,0.19325976657853786,0.03693141780046459,0.29742187488177735,0.1975246909688605,0.03835364870851602,0.27809314069147445,0.19041542907076814,0.03573157035286342,0.28240417726388195,0.19707625962768577,0.037794877726205496,0.6632449498208223,0.1830231456923858,0.04323950006564573,32.39999999999999,0.0,32.39999999999999,0.0,0.6632449498208223,0.1830231456923858,0.6632449498208223,0.1830231456923858,0.3116162839367979,0.19653523646939194,0.29742187488177735,0.1975246909688605,0.28240417726388195,0.19707625962768577,0.0,0.0,0.0,0.3116162839367979,0.19653523646939194,0.29742187488177735,0.1975246909688605,0.28240417726388195,0.19707625962768577,2065.314645620603
224,0,22400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0524_iter0000_d001124.csv,exponential,exponential,0.7871288435527317,1.8110375456192194,2.014505854511497,3.250141295723772,1.0,1.5,0.3061078466965059,0.18589360268640237,0.03751266821134768,0.3188292925150084,0.19328657833988994,0.039278084215912994,0.29881619965049333,0.19025423328081215,0.038171679900843004,0.30092742349339596,0.19052622705711492,0.03981542963383001,0.2848998680201463,0.18930200682804474,0.03699763474673664,0.2838100607263439,0.19335155313520852,0.03889071244367354,0.7329468631464049,0.19271502261570675,0.04573212323801427,17.200000000000003,0.0,17.200000000000003,0.0,0.7329468631464049,0.19271502261570675,0.7329468631464049,0.19271502261570675,0.3188292925150084,0.19328657833988994,0.30092742349339596,0.19052622705711492,0.2838100607263439,0.19335155313520852,0.0,0.0,0.0,0.3188292925150084,0.19328657833988994,0.30092742349339596,0.19052622705711492,0.2838100607263439,0.19335155313520852,2034.959188454189
225,0,22500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0525_iter0000_d001125.csv,exponential,exponential,2.0055631400021996,2.457560819396082,2.8962068490421853,3.3647952604616753,1.0,1.5,0.31113202625061037,0.19440312337053195,0.03310521900746475,0.31445653982165156,0.20489458753723921,0.036239413765603405,0.30107746188783385,0.19872225480582206,0.03376606798680389,0.3018135453437175,0.21018002963282587,0.03652187722687288,0.2745018100184781,0.19499348291431703,0.03263051615326117,0.2793433757132541,0.20629188213067262,0.035842931969385455,0.49951334180924556,0.16162447766816143,0.03828297486447398,16.4,0.0,16.4,0.0,0.49951334180924556,0.16162447766816143,0.49951334180924556,0.16162447766816143,0.31445653982165156,0.20489458753723921,0.3018135453437175,0.21018002963282587,0.2793433757132541,0.20629188213067262,0.0,0.0,0.0,0.31445653982165156,0.20489458753723921,0.3018135453437175,0.21018002963282587,0.2793433757132541,0.20629188213067262,2033.2113811485726
226,0,22600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0526_iter0000_d001126.csv,exponential,exponential,1.7229116341082562,2.4109036191752136,1.9333253500053214,2.536080242599741,1.0,1.5,0.29563200041846427,0.1878061166895218,0.035310365737847606,0.30115812869304515,0.19685485168616432,0.037383777444171123,0.2896365915687534,0.19179519157002792,0.03592060690307559,0.2936700683808522,0.2005375308106339,0.03818629017598741,0.27025992320264414,0.18820211867914946,0.03468624304194141,0.269928645844239,0.19526674559223206,0.0368724906779278,0.5952398851861858,0.17479331544570598,0.041592494739201576,32.4,0.0,32.4,0.0,0.5952398851861858,0.17479331544570598,0.5952398851861858,0.17479331544570598,0.30115812869304515,0.19685485168616432,0.2936700683808522,0.2005375308106339,0.269928645844239,0.19526674559223206,0.0,0.0,0.0,0.30115812869304515,0.19685485168616432,0.2936700683808522,0.2005375308106339,0.269928645844239,0.19526674559223206,2065.272413258039
227,0,22700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0527_iter0000_d001127.csv,exponential,exponential,1.1179268730564402,1.8035629581475416,3.01388441008922,3.4693964535858606,1.0,1.5,0.298893322914171,0.1894887046438143,0.03570377879824053,0.3066748518075509,0.1996856410988433,0.03787056458300076,0.2929225763675516,0.19234016797737297,0.03635668341170898,0.2942296762156059,0.1988598400703842,0.03787730406573168,0.27578608693783374,0.18826655236010806,0.035143418847373716,0.28048520434837165,0.19745941140213213,0.03748953990666907,0.6637927657994469,0.18175276381764496,0.04251661764777668,24.4,0.0,24.4,0.0,0.6637927657994469,0.18175276381764496,0.6637927657994469,0.18175276381764496,0.3066748518075509,0.1996856410988433,0.2942296762156059,0.1988598400703842,0.28048520434837165,0.19745941140213213,0.0,0.0,0.0,0.3066748518075509,0.1996856410988433,0.2942296762156059,0.1988598400703842,0.28048520434837165,0.19745941140213213,2049.3136491467176
228,0,22800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0528_iter0000_d001128.csv,exponential,exponential,1.9544605388191867,2.397563472115209,1.6152441523230499,2.857653530714062,1.0,1.5,0.3229959380482735,0.20177422080860216,0.03536221524970749,0.3328289602201452,0.21303550640033211,0.03756777561437762,0.31162099604256405,0.20720531737342207,0.036073015292811726,0.31203885798442194,0.21754032344403404,0.03814166971912553,0.2805586388646558,0.20270043474610133,0.034928999028961884,0.2823320237439034,0.213724453911483,0.03719022656620949,0.6596704964310668,0.18261171997529718,0.0411403077461056,19.600000000000005,0.0,19.600000000000005,0.0,0.6596704964310668,0.18261171997529718,0.6596704964310668,0.18261171997529718,0.3328289602201452,0.21303550640033211,0.31203885798442194,0.21754032344403404,0.2823320237439034,0.213724453911483,0.0,0.0,0.0,0.3328289602201452,0.21303550640033211,0.31203885798442194,0.21754032344403404,0.2823320237439034,0.213724453911483,2039.712446968191
229,0,22900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0529_iter0000_d001129.csv,exponential,exponential,1.067565093424495,1.9388712433369348,2.0581983487229403,2.4876667235093524,1.0,1.5,0.31111345951413943,0.18769974918215224,0.03825764157251008,0.3093778528510056,0.19284865240032764,0.03975675395340019,0.3040655138645488,0.1879450903541155,0.03887683753374279,0.3033689387428097,0.18948385667678208,0.040526319868644876,0.277969997183486,0.18795375654306676,0.037684433275569314,0.2775901849401275,0.19065868314997755,0.03921891852736593,0.6859845210650056,0.1916777848210841,0.04615973022101225,21.199999999999996,0.0,21.199999999999996,0.0,0.6859845210650056,0.1916777848210841,0.6859845210650056,0.1916777848210841,0.3093778528510056,0.19284865240032764,0.3033689387428097,0.18948385667678208,0.2775901849401275,0.19065868314997755,0.0,0.0,0.0,0.3093778528510056,0.19284865240032764,0.3033689387428097,0.18948385667678208,0.2775901849401275,0.19065868314997755,2042.9346700453536
230,0,23000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0530_iter0000_d001130.csv,exponential,exponential,1.0436978478354795,1.4439320297166016,1.7545978172043497,2.972603239144781,1.0,1.5,0.31773733059025067,0.18601657406172842,0.0393524149790764,0.3196994067038085,0.19106018475244152,0.040639630387011905,0.3061766816256838,0.18606082518174777,0.0400162589094231,0.30921415795718843,0.18991809967484932,0.04129736237489528,0.28420368546570746,0.184582420391349,0.03884574380179546,0.28752416562782024,0.19146569439291242,0.040310836363030046,0.6845917971191322,0.19306107168151215,0.04865623808100072,17.2,0.0,17.2,0.0,0.6845917971191322,0.19306107168151215,0.6845917971191322,0.19306107168151215,0.3196994067038085,0.19106018475244152,0.30921415795718843,0.18991809967484932,0.28752416562782024,0.19146569439291242,0.0,0.0,0.0,0.3196994067038085,0.19106018475244152,0.30921415795718843,0.18991809967484932,0.28752416562782024,0.19146569439291242,2034.9353569702412
231,0,23100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0531_iter0000_d001131.csv,exponential,exponential,0.6487847361050681,1.4001158278011152,2.5903787347534357,3.418604086447344,1.0,1.5,0.31322534340057306,0.18855934452814768,0.0384957503822048,0.32010359897278784,0.19197914513034683,0.04006782184779261,0.3061959109740948,0.1897003876120205,0.039183184884570364,0.31034188723674405,0.19360948798045596,0.04060768776722775,0.29045328632568135,0.18839508149263298,0.03802542534299091,0.29281171765442204,0.1950695716762971,0.03971327049020974,0.7549989233002495,0.19416129737093576,0.04770460699383058,12.4,0.0,12.4,0.0,0.7549989233002495,0.19416129737093576,0.7549989233002495,0.19416129737093576,0.32010359897278784,0.19197914513034683,0.31034188723674405,0.19360948798045596,0.29281171765442204,0.1950695716762971,0.0,0.0,0.0,0.32010359897278784,0.19197914513034683,0.31034188723674405,0.19360948798045596,0.29281171765442204,0.1950695716762971,2025.371660759021
232,0,23200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0532_iter0000_d001132.csv,exponential,exponential,1.1203732068325833,2.318008588903496,1.2205646578835712,2.947649406258533,1.0,1.5,0.30516686811666216,0.1868685732634041,0.036371138873798,0.322961654203811,0.19267966863219013,0.03867325401110117,0.293942167997956,0.1884648946398649,0.036958872717309875,0.2931952990175411,0.19384485585652417,0.0388393836907055,0.27000706307729144,0.18808041227187827,0.03580109728366342,0.27187328690462265,0.19134189749780023,0.038098072979605484,0.756237412151358,0.18633647974636056,0.04376929757085698,17.200000000000003,0.0,17.200000000000003,0.0,0.756237412151358,0.18633647974636056,0.756237412151358,0.18633647974636056,0.322961654203811,0.19267966863219013,0.2931952990175411,0.19384485585652417,0.27187328690462265,0.19134189749780023,0.0,0.0,0.0,0.322961654203811,0.19267966863219013,0.2931952990175411,0.19384485585652417,0.27187328690462265,0.19134189749780023,2034.964455185822
233,0,23300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0533_iter0000_d001133.csv,exponential,exponential,1.3727305978513833,2.0928011918510796,2.2067499180518193,2.618711143252726,1.0,1.5,0.30278595437275846,0.18909357385091538,0.0367942982868366,0.3077241756930906,0.19650795931833137,0.038514631826129006,0.29720622907259636,0.19379226757637136,0.037434674004755884,0.29711538333045445,0.20019477040524686,0.039287750057277415,0.2771526320417517,0.18895687349579682,0.03621176466881706,0.27728634664336105,0.19480108946328661,0.038028119552471186,0.6187268831950913,0.18479253626143988,0.04368288904539597,8.4,0.0,8.4,0.0,0.6187268831950913,0.18479253626143988,0.6187268831950913,0.18479253626143988,0.3077241756930906,0.19650795931833137,0.29711538333045445,0.20019477040524686,0.27728634664336105,0.19480108946328661,0.0,0.0,0.0,0.3077241756930906,0.19650795931833137,0.29711538333045445,0.20019477040524686,0.27728634664336105,0.19480108946328661,2017.294155977859
234,0,23400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0534_iter0000_d001134.csv,exponential,exponential,0.7599095083333685,1.5536595391882182,2.2694627854009553,3.2560174954115944,1.0,1.5,0.31378564592923563,0.18856261519706713,0.0384014008201806,0.31825694948431693,0.19319005881485415,0.0399311556704718,0.3061271752890358,0.1873328892254289,0.03905607632114182,0.3102513909094222,0.18946551878235132,0.040361588202251955,0.2841783770184958,0.18768454983309169,0.03790109041269862,0.28758284434990017,0.1924625698917463,0.03949914497012753,0.7501527371885476,0.19157665752194739,0.047211669806799084,18.0,0.0,18.0,0.0,0.7501527371885476,0.19157665752194739,0.7501527371885476,0.19157665752194739,0.31825694948431693,0.19319005881485415,0.3102513909094222,0.18946551878235132,0.28758284434990017,0.1924625698917463,0.0,0.0,0.0,0.31825694948431693,0.19319005881485415,0.3102513909094222,0.18946551878235132,0.28758284434990017,0.1924625698917463,2036.5666530261162
235,0,23500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0535_iter0000_d001135.csv,exponential,exponential,1.5892173186976428,2.3813028426018286,0.70683405863571,1.3602437878235796,1.0,1.5,0.3109963353460915,0.18556456207401675,0.03886217779902904,0.29805524633683705,0.1901465143245793,0.04011602481788798,0.3027459920358417,0.18467551241054345,0.0394343265357082,0.30301379586493044,0.18661643078995852,0.0409150650340762,0.26974297790165186,0.18314641719467742,0.03821877924360322,0.2699849718523493,0.18471692896782535,0.0394679876579632,0.8410029651188609,0.19291758375831192,0.04807451950289982,14.0,0.0,14.0,0.0,0.8410029651188609,0.19291758375831192,0.8410029651188609,0.19291758375831192,0.29805524633683705,0.1901465143245793,0.30301379586493044,0.18661643078995852,0.2699849718523493,0.18471692896782535,0.0,0.0,0.0,0.29805524633683705,0.1901465143245793,0.30301379586493044,0.18661643078995852,0.2699849718523493,0.18471692896782535,2028.6134190663176
236,0,23600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0536_iter0000_d001136.csv,exponential,exponential,1.8685618564193822,2.351147723524186,1.9777653552571255,2.942813647576404,1.0,1.5,0.3229959380482735,0.2027160438588033,0.03516761816347314,0.33120291257118084,0.2117021422654054,0.037537271352856054,0.30770107034153416,0.20686407688916886,0.03586555238315444,0.3100609445323365,0.21798736179583209,0.03804203185082698,0.2788530814008933,0.20336842542037703,0.03471524752326619,0.28230823860312576,0.21333266298740872,0.03710710471927497,0.5655497078126385,0.1836281499097444,0.04088168818283539,14.8,0.0,14.8,0.0,0.5655497078126385,0.1836281499097444,0.5655497078126385,0.1836281499097444,0.33120291257118084,0.2117021422654054,0.3100609445323365,0.21798736179583209,0.28230823860312576,0.21333266298740872,0.0,0.0,0.0,0.33120291257118084,0.2117021422654054,0.3100609445323365,0.21798736179583209,0.28230823860312576,0.21333266298740872,2030.066403003816
237,0,23700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0537_iter0000_d001137.csv,exponential,exponential,1.5026601141401994,1.9486234538423917,2.5014545885526775,2.97531648583665,1.0,1.5,0.29983070125665845,0.18892084154245403,0.035917477965795384,0.305620450959217,0.19865671665754278,0.0379085721777957,0.2936367574229606,0.1931093081461951,0.03655356606477191,0.29307532766433303,0.2010239543513491,0.03828998198287568,0.2728303912031178,0.18959288365180255,0.03533354125561302,0.2777393667621628,0.19910442152786362,0.03742236543919012,0.5963599376056109,0.17951601723398122,0.042446037816368354,20.400000000000002,0.0,20.400000000000002,0.0,0.5963599376056109,0.17951601723398122,0.5963599376056109,0.17951601723398122,0.305620450959217,0.19865671665754278,0.29307532766433303,0.2010239543513491,0.2777393667621628,0.19910442152786362,0.0,0.0,0.0,0.305620450959217,0.19865671665754278,0.29307532766433303,0.2010239543513491,0.2777393667621628,0.19910442152786362,2041.2776959860366
238,0,23800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0538_iter0000_d001138.csv,exponential,exponential,1.5901991389344563,2.195211527352194,1.7798802537615597,3.066596415915816,1.0,1.5,0.3261426998112805,0.20373362234101633,0.03572648430697811,0.33159929261234355,0.21373132275603243,0.03787581336374022,0.314902313229315,0.20905720614916254,0.03642377529793105,0.31482066456687574,0.21820745010354844,0.03827803819100362,0.28285669138964503,0.20449105133434892,0.03523798915586687,0.28881395353865125,0.21381629376223835,0.03753479969689664,0.616058769050619,0.18725090786958115,0.041948610687904016,25.2,0.0,25.2,0.0,0.616058769050619,0.18725090786958115,0.616058769050619,0.18725090786958115,0.33159929261234355,0.21373132275603243,0.31482066456687574,0.21820745010354844,0.28881395353865125,0.21381629376223835,0.0,0.0,0.0,0.33159929261234355,0.21373132275603243,0.31482066456687574,0.21820745010354844,0.28881395353865125,0.21381629376223835,2050.895280292395
