trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.4269243478775024,,,fixation,10.0,run_start,1.7987626194953918,0.0,0.0,0.596020519733429,hidden,0.596020519733429,0.0,1.202742099761963,fixation,0.0
1,1,1.0,Medium,1_0.531_0.367.png,1.4677469730377197,0.521,0.365,,,,6.870693206787109,3.225687026977539,1.0,0.7007167935371399,hidden,4.926403999328613,3.5,0.6699764132499695,fixation,1.0
2,1,9.0,Medium,9_0.265_0.224.png,1.2569984197616577,0.267,0.23,,,,7.172527730464935,11.564126968383789,1.0,0.9648589491844177,hidden,13.528985977172852,3.5,0.7076687812805176,fixation,1.0
3,1,11.0,Congruent,11_0.265_0.286.png,1.281079888343811,0.274,0.282,,,,7.021240949630737,19.99365234375,1.0,0.8823791146278381,hidden,21.87603187561035,3.5,0.6388618350028992,fixation,1.0
4,1,2.0,Incongruent,2_0.510_0.286.png,1.213168978691101,0.518,0.294,,,,7.381356835365295,28.295974731445312,1.0,1.1870406866073608,hidden,30.483015060424805,3.5,0.6943161487579346,fixation,1.0
5,1,18.0,Incongruent,18_0.041_0.531.png,1.3937914371490479,0.033,0.521,,,,7.716182351112366,36.890499114990234,1.0,1.478878378868103,hidden,39.36937713623047,3.5,0.7373039722442627,fixation,1.0
6,1,8.0,Incongruent,8_0.408_0.286.png,1.292258381843567,0.418,0.295,,,,7.749050676822662,46.00047302246094,1.0,1.4795536994934082,hidden,48.48002624511719,3.5,0.7694969773292542,fixation,1.0
7,1,20.0,Medium,20_0.510_0.898.png,1.1396205425262451,0.517,0.905,,,,7.877134561538696,55.04178237915039,1.0,1.4150452613830566,hidden,57.45682907104492,3.5,0.9620893001556396,fixation,1.0
8,1,8.0,Incongruent,8_0.571_0.857.png,1.0613635778427124,0.57,0.851,,,,7.444025754928589,64.05854034423828,1.0,0.7516382932662964,hidden,65.81017303466797,3.5,1.1923874616622925,fixation,1.0
9,1,11.0,Congruent,11_0.143_0.531.png,1.0537468194961548,0.144,0.527,,,,7.630749821662903,72.56392669677734,1.0,1.0786670446395874,hidden,74.64259338378906,3.5,1.0520827770233154,fixation,1.0
10,1,20.0,Medium,20_0.673_0.449.png,1.427789330482483,0.666,0.456,,,,7.616808652877808,81.24842071533203,1.0,0.904271125793457,hidden,83.15269470214844,3.5,1.2125375270843506,fixation,1.0
11,1,22.0,Congruent,13b_0.735_0.551.png,1.213306188583374,0.727,0.543,,,,7.314097702503204,90.29302215576172,1.0,0.7000135779380798,hidden,91.99303436279297,3.5,1.1140841245651245,fixation,1.0
12,1,18.0,Incongruent,18_0.286_0.388.png,1.4596902132034302,0.282,0.382,,,,7.212316691875458,98.82042694091797,1.0,0.7395517230033875,hidden,100.55997467041016,3.5,0.9727649688720703,fixation,1.0
13,1,1.0,Medium,1_0.714_0.000.png,1.1573576927185059,0.714,0.0,,,,7.55915242433548,107.492431640625,1.0,0.8745468258857727,hidden,109.36698150634766,3.5,1.184605598449707,fixation,1.0
14,1,22.0,Congruent,13b_1.000_0.816.png,1.4592632055282593,1.0,0.826,,,,7.223260700702667,116.20894622802734,1.0,0.7714666724205017,hidden,117.98040771484375,3.5,0.9517940282821655,fixation,1.0
15,1,8.0,Incongruent,8_0.449_0.633.png,1.1024354696273804,0.455,0.633,,,,7.079605281352997,124.89146423339844,1.0,0.6362510323524475,hidden,126.52771759033203,3.5,0.9433542490005493,fixation,1.0
16,1,11.0,Congruent,11_0.551_0.939.png,1.17867910861969,0.543,0.93,,,,8.281880974769592,133.07350158691406,1.0,1.3713613748550415,hidden,135.4448699951172,3.5,1.4105195999145508,fixation,1.0
17,1,2.0,Incongruent,2_0.755_0.388.png,1.2380092144012451,0.751,0.386,,,,7.916791200637817,142.53407287597656,1.0,1.036177158355713,hidden,144.57025146484375,3.5,1.3806140422821045,fixation,1.0
18,1,20.0,Medium,20_0.796_0.633.png,1.2627983093261719,0.79,0.628,,,,7.945257782936096,151.68887329101562,1.0,1.000882863998413,hidden,153.68975830078125,3.5,1.444374918937683,fixation,1.0
19,1,3.0,Congruent,3_0.408_0.388.png,1.23784601688385,0.399,0.384,,,,8.174513459205627,160.8969268798828,1.0,1.3939404487609863,hidden,163.29086303710938,3.5,1.2805730104446411,fixation,1.0
20,1,9.0,Medium,9_0.163_0.367.png,1.209135890007019,0.168,0.357,,,,8.062780618667603,170.3092803955078,1.0,1.1289377212524414,hidden,172.43821716308594,3.5,1.4338428974151611,fixation,1.0
21,1,2.0,Incongruent,2_0.816_0.286.png,1.079698920249939,0.809,0.293,,,,6.911969482898712,179.58120727539062,1.0,0.6670973896980286,hidden,181.248291015625,3.5,0.7448720932006836,fixation,1.0
22,1,1.0,Medium,1_0.816_0.449.png,1.4596956968307495,0.814,0.453,,,,7.298341751098633,187.5728759765625,1.0,1.1037622690200806,hidden,189.6766357421875,3.5,0.6945794820785522,fixation,1.0
23,1,3.0,Congruent,3_0.163_0.020.png,1.4852538108825684,0.16,0.016,,,,7.9716315269470215,196.33090209960938,1.0,1.098338007926941,hidden,198.4292449951172,3.5,1.3732935190200806,fixation,1.0
24,1,18.0,Incongruent,18_0.143_0.673.png,1.0787572860717773,0.134,0.664,,,,7.5981141328811646,205.7877960205078,1.0,1.3643343448638916,hidden,208.15213012695312,3.5,0.733779788017273,fixation,1.0
