trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,1,Medium,1_1.000_0.531.png,1.179863705274368,1.0,0.533,7.344262766053781,0.0,1.0,1.1865746711615064,hidden,2.186574671161506,3.0,1.1576880948922752,fixation,1.0
1,1,2,Incongruent,2_0.857_0.224.png,1.2239121687814922,0.863,0.233,7.115110326129365,8.524126471328149,1.0,0.9109381989792256,hidden,10.435064670307375,3.0,1.20417212715014,fixation,1.0
2,1,18,Incongruent,18_0.347_0.000.png,1.349496017408491,0.344,0.0,6.654301790033532,16.863148966239006,1.0,0.9132676665238548,hidden,18.77641663276286,3.0,0.7410341235096773,fixation,1.0
3,1,8,Medium,8_0.816_0.776.png,1.0047292927980853,0.823,0.769,7.0400332834029555,24.86694677368103,1.0,1.2038293289395443,hidden,27.070776102620574,3.0,0.8362039544634109,fixation,1.0
4,1,20,Congruent,20_0.918_0.612.png,1.2133300686320392,0.913,0.616,6.812637149412396,32.91170934988207,1.0,1.2921005870379747,hidden,35.20380993692004,3.0,0.5205365623744208,fixation,1.0
5,1,1,Medium,1_1.000_0.592.png,1.0969860229034776,1.0,0.601,7.062310335750482,40.9376765679265,1.0,0.6985302227551728,hidden,42.636206790681676,3.0,1.3637801129953093,fixation,1.0
6,1,9,Medium,9_0.143_0.224.png,1.3012609136174367,0.144,0.234,7.410018254230799,49.09697292658046,1.0,1.3179318807913885,hidden,51.414904807371855,3.0,1.0920863734394097,fixation,1.0
7,1,20,Congruent,20_0.776_0.327.png,1.1905299385645163,0.78,0.322,6.750669339098195,57.808252094428696,1.0,0.6552511637907877,hidden,59.46350325821948,3.0,1.0954181753074084,fixation,1.0
8,1,11,Congruent,11_0.347_0.735.png,1.082504168240666,0.338,0.739,6.9819979085361865,65.7494513720914,1.0,1.4284939323163042,hidden,68.1779453044077,3.0,0.5535039762198912,fixation,1.0
9,1,22,Congruent,13b_0.633_0.918.png,1.2411815672311284,0.641,0.922,7.100064342621437,73.81395344886825,1.0,0.6316140840258967,hidden,75.44556753289415,3.0,1.4684502585955341,fixation,1.0
10,1,9,Medium,9_0.367_0.000.png,1.3256038644083898,0.37,0.0,7.482409577414316,82.15519935872081,1.0,1.073122450644206,hidden,84.22832180936501,3.0,1.4092871267701161,fixation,1.0
