trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,0.0,,,fixation,10.0,run_start,10.0,0.0,0.0,0.0,hidden,0.0,0.0,0.0,fixation,0.0
1,1,8,Congruent,8_0.633_0.735.png,1.4641954912894328,0.638,0.727,,,,6.819947642956528,10.0,1.0,1.2385184975223158,hidden,12.238518497522316,3.0,0.5814291454342116,fixation,1.0
2,1,3,Incongruent,3_0.408_0.122.png,1.4316122196196464,0.413,0.117,,,,7.295859192901872,18.284143134245962,1.0,0.8436941333662649,hidden,20.12783726761223,3.0,1.4521650595356053,fixation,1.0
3,1,20,Medium,20_0.735_0.469.png,1.0114822027610402,0.725,0.464,,,,7.636014078459581,27.011614546767483,1.0,1.4994691627834849,hidden,29.511083709550967,3.0,1.1365449156760965,fixation,1.0
4,1,18,Incongruent,18_0.571_0.469.png,1.085075561244329,0.576,0.478,,,,6.926428360627774,35.6591108279881,1.0,0.5769431531635925,hidden,37.23605398115169,3.0,1.3494852074641828,fixation,1.0
5,1,9,Medium,9_0.429_0.286.png,1.0412848892127105,0.425,0.282,,,,7.270244135372302,43.670614749860206,1.0,1.2703533007390906,hidden,45.940968050599295,3.0,0.9998908346332097,fixation,1.0
6,1,18,Incongruent,18_0.857_0.490.png,1.0986825741183306,0.853,0.49,,,,6.901803508492634,51.98214377444522,1.0,0.6178584496609735,hidden,53.60000222410619,3.0,1.2839450588316648,fixation,1.0
7,1,11,Congruent,11_0.143_0.796.png,1.0396174179978328,0.151,0.79,,,,7.856407042537867,59.98262985705618,1.0,1.4721607863534931,hidden,62.45479064340967,3.0,1.3842462561843858,fixation,1.0
8,1,9,Medium,9_0.204_0.388.png,1.4320031117510075,0.213,0.378,,,,6.654586734019148,68.87865431759188,1.0,0.9686391892668297,hidden,70.8472935068587,3.0,0.6859475447523244,fixation,1.0
9,1,18,Incongruent,18_0.102_0.571.png,1.160885832009464,0.096,0.579,,,,6.903257437483973,76.96524416336203,1.0,0.7545748957131597,hidden,78.71981905907519,3.0,1.1486825417708135,fixation,1.0
10,1,9,Medium,9_0.224_0.286.png,1.1746032194458458,0.232,0.291,,,,6.564928913019372,85.02938743285547,1.0,0.6151001391789446,hidden,86.64448757203442,3.0,0.9498287738404241,fixation,1.0
11,1,20,Medium,20_0.918_0.633.png,1.2651553814248648,0.921,0.636,,,,6.47340666237541,92.76891956532069,1.0,0.502896806165664,hidden,94.27181637148635,3.0,0.9705098562097491,fixation,1.0
12,1,8,Congruent,8_0.694_0.633.png,1.1667669935225478,0.704,0.639,,,,7.14373046695016,100.50748160912096,1.0,1.0914856332763407,hidden,102.5989672423973,3.0,1.0522448336738286,fixation,1.0
13,1,1,Medium,1_0.673_0.286.png,1.3458000520242768,0.67,0.29,,,,6.8346004944658745,108.81797906959366,1.0,0.5504834468331546,hidden,110.36846251642682,3.0,1.2841170476327168,fixation,1.0
14,1,11,Congruent,11_0.347_0.959.png,1.4808030784955313,0.342,0.958,,,,7.711686920413484,116.99837961608381,1.0,1.4853728296499442,hidden,119.48375244573376,3.0,1.2263140907635421,fixation,1.0
15,1,22,Congruent,13b_0.857_0.714.png,1.1479867366295755,0.863,0.717,,,,6.629312520203385,126.19086961499282,1.0,0.8699765792840892,hidden,128.0608461942769,3.0,0.7593359409192925,fixation,1.0
16,1,2,Incongruent,2_0.551_0.306.png,1.0502902229047526,0.561,0.301,,,,6.793695615965248,133.96816887182578,1.0,0.8120959123088832,hidden,135.78026478413466,3.0,0.9815997036563577,fixation,1.0
17,1,20,Medium,20_0.878_0.755.png,1.0147640096469286,0.887,0.764,,,,6.989443877626485,141.81215471069578,1.0,1.389920474085363,hidden,144.20207518478114,3.0,0.5995234035411259,fixation,1.0
18,1,8,Congruent,8_1.000_0.673.png,1.150754947061567,1.0,0.669,,,,7.190524431621014,149.8163625979692,1.0,1.1551797378401478,hidden,151.97154233580935,3.0,1.0353446937808788,fixation,1.0
19,1,3,Incongruent,3_0.184_0.388.png,1.340038343366344,0.192,0.378,,,,7.397559026997669,158.15764197665177,1.0,1.2514339430066603,hidden,160.40907591965845,3.0,1.146125083990989,fixation,1.0
20,1,1,Medium,1_1.000_0.286.png,1.4788951546629026,1.0,0.278,,,,7.317117022349379,166.89523934701577,1.0,1.0502686921514133,hidden,168.94550803916718,3.0,1.2668483301979863,fixation,1.0
21,1,11,Congruent,11_0.000_0.714.png,1.2840685155507339,0.0,0.708,,,,6.989718771920735,175.69125152402805,1.0,0.6900109996075964,hidden,177.38126252363566,3.0,1.299707772313126,fixation,1.0
22,1,2,Incongruent,2_0.878_0.082.png,1.0866095272062193,0.883,0.09,,,,7.493228955387565,183.9650388114995,1.0,1.162255474846451,hidden,186.12729428634597,3.0,1.3309734805411129,fixation,1.0
23,1,22,Congruent,13b_0.673_0.878.png,1.1318345953095386,0.678,0.879,,,,6.635582855471483,192.54487729409328,1.0,0.8906994471300713,hidden,194.43557674122334,3.0,0.7448834083414337,fixation,1.0
24,1,1,Medium,1_0.776_0.347.png,1.0403520312295491,0.782,0.342,,,,6.48082522053511,200.3122947448743,1.0,0.5334046788255501,hidden,201.84569942369984,3.0,0.9474205417095589,fixation,1.0
25,1,2,Incongruent,2_0.673_0.224.png,1.2127085428331885,0.668,0.224,,,,6.3874720923508335,207.83347199663896,1.0,0.6311315957464156,hidden,209.46460359238537,3.0,0.7563404966044114,fixation,1.0
26,1,22,Congruent,13b_0.776_0.796.png,1.3401990749396386,0.773,0.797,,,,7.49667595576318,215.43365263182298,1.0,1.0021873043074643,hidden,217.43583993613044,3.0,1.494488651455717,fixation,1.0
27,1,3,Incongruent,3_0.469_0.306.png,1.4544415553423888,0.475,0.299,,,,6.487308572424865,224.2705276625258,1.0,0.644104778072825,hidden,225.91463244059864,3.0,0.8432037943520354,fixation,1.0
28,1,,Fixation,,0.0,,,fixation,5.0,run_end,5.0,232.21227779029306,0.0,0.0,hidden,232.21227779029306,0.0,0.0,fixation,0.0
