trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,,Fixation,,1.0286157131195068,,,fixation,10.0,run_start,1.460116684436798,0.0,0.0,0.70262211561203,hidden,0.70262211561203,0.0,0.7574945688247681,fixation,0.0
1,1,20.0,Medium,20_0.531_0.653.png,1.0589523315429688,0.539,0.644,,,,8.334708333015442,2.48873233795166,1.0,1.470226764678955,hidden,4.958959102630615,3.5,1.3644815683364868,fixation,1.0
2,1,1.0,Medium,1_0.592_0.388.png,1.3653117418289185,0.584,0.392,,,,7.092919707298279,11.882392883300781,1.0,0.5297561883926392,hidden,13.412149429321289,3.5,1.0631635189056396,fixation,1.0
3,1,9.0,Medium,9_0.776_0.000.png,1.1155743598937988,0.784,0.0,,,,6.752164900302887,20.34062385559082,1.0,0.6882733702659607,hidden,22.028898239135742,3.5,0.5638915300369263,fixation,1.0
4,1,11.0,Congruent,11_0.490_0.571.png,1.3953744173049927,0.486,0.57,,,,6.928837299346924,28.208364486694336,1.0,0.7714833617210388,hidden,29.979846954345703,3.5,0.657353937625885,fixation,1.0
5,1,18.0,Incongruent,18_0.265_0.367.png,1.0127612352371216,0.256,0.364,,,,6.966805934906006,36.53257369995117,1.0,0.8588367700576782,hidden,38.39141082763672,3.5,0.6079691648483276,fixation,1.0
6,1,11.0,Congruent,11_0.306_0.510.png,1.3378398418426514,0.313,0.506,,,,7.296123921871185,44.512142181396484,1.0,0.5657709240913391,hidden,46.07791519165039,3.5,1.2303529977798462,fixation,1.0
7,1,8.0,Congruent,8_0.959_0.714.png,1.1494935750961304,0.966,0.719,,,,7.880975127220154,53.1461067199707,1.0,1.046327829360962,hidden,55.19243240356445,3.5,1.334647297859192,fixation,1.0
8,1,11.0,Congruent,11_0.204_0.714.png,1.4068831205368042,0.202,0.706,,,,7.127484202384949,62.17657470703125,1.0,0.6724389791488647,hidden,63.84901428222656,3.5,0.955045223236084,fixation,1.0
9,1,20.0,Medium,20_0.510_0.816.png,1.0859845876693726,0.512,0.81,,,,7.0954848527908325,70.71094512939453,1.0,1.0836303234100342,hidden,72.79457092285156,3.5,0.5118545293807983,fixation,1.0
10,1,2.0,Incongruent,2_0.878_0.204.png,1.1051161289215088,0.878,0.199,,,,7.389131784439087,78.89241027832031,1.0,0.7025355100631714,hidden,80.5949478149414,3.5,1.1865962743759155,fixation,1.0
11,1,22.0,Congruent,13b_0.673_0.490.png,1.1316723823547363,0.665,0.492,,,,7.072602868080139,87.38665771484375,1.0,0.7432670593261719,hidden,89.12992858886719,3.5,0.8293358087539673,fixation,1.0
12,1,1.0,Medium,1_0.898_0.184.png,1.4240809679031372,0.903,0.188,,,,7.667420744895935,95.59093475341797,1.0,0.689650297164917,hidden,97.28058624267578,3.5,1.477770447731018,fixation,1.0
13,1,3.0,Incongruent,3_0.388_0.571.png,1.3558290004730225,0.388,0.578,,,,7.905343174934387,104.68243408203125,1.0,1.2305006980895996,hidden,106.9129409790039,3.5,1.1748424768447876,fixation,1.0
14,1,8.0,Congruent,8_0.918_0.653.png,1.374821662902832,0.928,0.649,,,,8.084599733352661,113.94361114501953,1.0,1.2621054649353027,hidden,116.2057113647461,3.5,1.3224942684173584,fixation,1.0
15,1,2.0,Incongruent,2_1.000_0.000.png,1.124105453491211,1.0,0.0,,,,7.338960766792297,123.40303039550781,1.0,1.141727089881897,hidden,125.54475402832031,3.5,0.6972336769104004,fixation,1.0
16,1,22.0,Congruent,13b_0.653_0.592.png,1.234357237815857,0.657,0.586,,,,7.175012946128845,131.86610412597656,1.0,1.0727133750915527,hidden,133.93881225585938,3.5,0.6022995710372925,fixation,1.0
17,1,18.0,Incongruent,18_0.184_0.327.png,1.022048830986023,0.181,0.337,,,,7.590161323547363,140.2754669189453,1.0,1.3151397705078125,hidden,142.59060668945312,3.5,0.7750215530395508,fixation,1.0
18,1,9.0,Medium,9_0.184_0.510.png,1.4210362434387207,0.186,0.501,,,,7.29730623960495,148.88768005371094,1.0,1.270357608795166,hidden,151.1580352783203,3.5,0.5269486308097839,fixation,1.0
