trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
43,2,3,Incongruent,3_0.000_0.000.png,1.4408930540084839,0.0,0.0,7.487204670906067,140.27206420898438,1.0,1.4034217596054077,hidden,142.6754913330078,3.0,1.0837829113006592,fixation,1.0
44,2,22,Congruent,13b_0.816_0.959.png,1.4832273721694946,0.807,0.968,7.578834891319275,149.20016479492188,1.0,1.4470895528793335,hidden,151.64724731445312,3.0,1.1317453384399414,fixation,1.0
45,2,2,Incongruent,2_0.510_0.102.png,1.3883705139160156,0.515,0.093,7.814797520637512,158.26222229003906,1.0,1.416974663734436,hidden,160.67919921875,3.0,1.3978228569030762,fixation,1.0
46,2,18,Incongruent,18_0.102_0.000.png,1.4125360250473022,0.107,0.0,7.422749161720276,167.46539306640625,1.0,1.2158349752426147,hidden,169.6812286376953,3.0,1.2069141864776611,fixation,1.0
47,2,2,Incongruent,2_1.000_0.510.png,1.4267792701721191,1.0,0.504,7.527506470680237,176.30067443847656,1.0,1.4480448961257935,hidden,178.74871826171875,3.0,1.0794615745544434,fixation,1.0
48,2,3,Incongruent,3_0.469_0.347.png,1.2372808456420898,0.473,0.35,7.896204948425293,185.2549591064453,1.0,1.452353835105896,hidden,187.7073211669922,3.0,1.443851113319397,fixation,1.0
49,2,20,Congruent,20_0.796_0.673.png,1.2964375019073486,0.789,0.677,7.509130835533142,194.38844299316406,1.0,1.3406939506530762,hidden,196.72914123535156,3.0,1.168436884880066,fixation,1.0
50,2,8,Medium,8_0.878_0.612.png,1.2127453088760376,0.881,0.617,7.3868794441223145,203.1940155029297,1.0,1.3059784173965454,hidden,205.5,3.0,1.080901026725769,fixation,1.0
51,2,11,Congruent,11_0.224_0.837.png,1.1915616989135742,0.223,0.842,7.517638087272644,211.79364013671875,1.0,1.2060637474060059,hidden,213.9997100830078,3.0,1.3115743398666382,fixation,1.0
52,2,9,Medium,9_0.776_0.367.png,1.1736598014831543,0.785,0.374,7.816453695297241,220.50283813476562,1.0,1.4301897287368774,hidden,222.9330291748047,3.0,1.3862639665603638,fixation,1.0
53,2,20,Congruent,20_0.449_0.694.png,1.3530919551849365,0.445,0.703,7.403759241104126,229.49295043945312,1.0,1.1004256010055542,hidden,231.5933837890625,3.0,1.3033336400985718,fixation,1.0
54,3,11,Congruent,11_0.469_0.857.png,1.1796882152557373,0.477,0.853,6.916910529136658,0.0,1.0,1.309093713760376,hidden,2.309093713760376,2.5,1.1078168153762817,fixation,1.0
55,3,2,Incongruent,2_0.816_0.245.png,1.48155677318573,0.825,0.24,7.279419660568237,8.096598625183105,1.0,1.3747879266738892,hidden,10.471386909484863,2.5,1.4046317338943481,fixation,1.0
56,3,20,Congruent,20_0.449_0.796.png,1.3382724523544312,0.451,0.792,7.132388114929199,16.857574462890625,1.0,1.4366796016693115,hidden,19.294254302978516,2.5,1.1957085132598877,fixation,1.0
57,3,8,Medium,8_0.918_0.653.png,1.3071870803833008,0.924,0.65,6.905715107917786,25.328235626220703,1.0,1.267129898071289,hidden,27.595365524291992,2.5,1.1385852098464966,fixation,1.0
