trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,20,Congruent,20_0.531_0.980.png,1.3374617740957015,0.535,0.972,7.80577283107145,0.0,1.0,0.8517410266880218,hidden,1.8517410266880217,4.0,0.9540318043834288,fixation,1.0
1,1,3,Incongruent,3_0.367_0.367.png,1.4395544755455694,0.36,0.376,7.333887082094822,9.143234605167152,1.0,0.719815335396686,hidden,10.863049940563837,4.0,0.6140717466981368,fixation,1.0
2,1,22,Congruent,13b_0.796_0.653.png,1.4083233193150453,0.804,0.648,7.188882384793786,17.916676162807544,1.0,0.504263895448264,hidden,19.42094005825581,4.0,0.6846184893455209,fixation,1.0
3,1,8,Medium,8_0.735_0.694.png,1.2059744364601483,0.743,0.691,8.206617236861238,26.513881866916375,1.0,1.3708773017130784,hidden,28.884759168629454,4.0,0.8357399351481553,fixation,1.0
4,1,20,Congruent,20_0.796_0.755.png,1.4455385940101797,0.805,0.754,7.727965282963012,35.92647354023776,1.0,0.5473043013197962,hidden,37.473777841557556,4.0,1.1806609816432139,fixation,1.0
5,1,11,Congruent,11_0.122_0.531.png,1.268746033818314,0.13,0.528,7.983467115925876,45.09997741721095,1.0,0.5363043453902091,hidden,46.63628176260116,4.0,1.4471627705356678,fixation,1.0
6,1,2,Incongruent,2_0.939_0.204.png,1.3329406654594584,0.93,0.209,8.83268765061895,54.352190566955144,1.0,1.3871050412594848,hidden,56.73929560821463,4.0,1.445582609359461,fixation,1.0
7,1,1,Medium,1_0.796_0.000.png,1.3307271737277395,0.8,0.0,7.416512271564756,64.51781888303356,1.0,0.7251559340470305,hidden,66.24297481708058,4.0,0.6913563375177254,fixation,1.0
8,1,11,Congruent,11_0.163_0.898.png,1.2082375705288801,0.161,0.894,7.907959963440291,73.26505832832605,1.0,0.7363022847952002,hidden,75.00136061312125,4.0,1.1716576786450856,fixation,1.0
9,1,22,Congruent,13b_0.714_0.755.png,1.245374861804699,0.708,0.75,7.970427845060513,82.38125586229522,1.0,0.852695504261171,hidden,84.2339513665564,4.0,1.1177323407993298,fixation,1.0
10,1,18,Incongruent,18_0.347_0.633.png,1.2826417774689292,0.339,0.626,8.554448509701615,91.59705856916044,1.0,1.4847794041609348,hidden,94.08183797332137,4.0,1.0696691055406855,fixation,1.0
11,1,2,Incongruent,2_0.653_0.612.png,1.2716294124440815,0.652,0.605,7.662724611552335,101.43414885633098,1.0,0.7956480100326976,hidden,103.22979686636367,4.0,0.8670766015196405,fixation,1.0
12,1,9,Medium,9_0.531_0.490.png,1.4638437112464544,0.541,0.493,7.480953109426551,110.3685028803274,1.0,0.7894241055254633,hidden,112.15792698585287,4.0,0.6915290039010809,fixation,1.0
13,1,20,Congruent,20_0.510_0.612.png,1.0495265635334587,0.503,0.622,7.697175796109121,119.3132997010004,1.0,0.501339552727208,hidden,120.8146392537276,4.0,1.1958362433819243,fixation,1.0
14,1,2,Incongruent,2_0.551_0.000.png,1.4574172847992497,0.553,0.0,7.930683769121174,128.06000206064297,1.0,1.3335108011254677,hidden,130.39351286176844,4.0,0.5971729679957057,fixation,1.0
15,1,1,Medium,1_0.286_0.000.png,1.0253647852046086,0.282,0.0,8.32065288141527,137.4481031145634,1.0,1.4088761149193993,hidden,139.8569792294828,4.0,0.911776766495865,fixation,1.0
16,1,9,Medium,9_0.429_0.041.png,1.433815125808286,0.429,0.035,8.484648222614027,146.79412078118327,1.0,1.2902201620373908,hidden,149.08434094322067,4.0,1.1944280605766266,fixation,1.0
17,1,11,Congruent,11_0.102_0.592.png,1.3631383273267348,0.111,0.595,7.490937133498846,156.71258412960557,1.0,0.919243232769121,hidden,158.6318273623747,4.0,0.5716939007297072,fixation,1.0
18,1,3,Incongruent,3_0.102_0.735.png,1.1192538250548123,0.106,0.744,8.245969347951501,165.56665959043116,1.0,0.829327865305908,hidden,167.39598745573707,4.0,1.4166414826455924,fixation,1.0
19,1,18,Incongruent,18_0.082_0.204.png,1.4127382818326635,0.092,0.201,7.8671051454547865,174.93188276343747,1.0,0.6790627915732579,hidden,176.61094555501072,4.0,1.1880423538815372,fixation,1.0
20,1,9,Medium,9_0.000_0.490.png,1.1735002211616705,0.0,0.491,8.155010729741178,184.21172619072493,1.0,1.2254527664644996,hidden,186.43717895718942,4.0,0.9295579632767045,fixation,1.0
21,1,22,Congruent,13b_1.000_0.265.png,1.2823099184003581,1.0,0.268,8.579577027164078,193.54023714162778,1.0,1.3418178964753709,hidden,195.88205503810315,4.0,1.2377591306887197,fixation,1.0
22,1,1,Medium,1_0.959_0.592.png,1.3990816785986644,0.953,0.592,8.072350078331084,203.40212408719222,1.0,1.0782609084115324,hidden,205.48038499560374,4.0,0.994089169919552,fixation,1.0
23,1,3,Incongruent,3_0.367_0.000.png,1.2566564502185167,0.364,0.0,8.745288455216013,212.87355584412197,1.0,1.2845770709102307,hidden,215.15813291503218,4.0,1.4607113843058004,fixation,1.0
24,1,8,Medium,8_0.633_0.959.png,1.0382980100708428,0.637,0.953,8.811394281342785,222.8755007495565,1.0,1.4195799282680346,hidden,225.29508067782453,4.0,1.3918143530747398,fixation,1.0
25,1,18,Incongruent,18_0.000_0.245.png,1.4201431334833536,0.0,0.249,8.011512420513583,232.7251930409701,1.0,1.1895540034132854,hidden,234.9147470443834,4.0,0.8219584171002887,fixation,1.0
26,1,8,Medium,8_0.694_0.531.png,1.1186990782179524,0.695,0.524,8.018330425707433,242.15684859496704,1.0,0.8248767841764272,hidden,243.98172537914348,4.0,1.193453641531006,fixation,1.0
27,2,18,Incongruent,18_0.000_0.327.png,1.1145524663631434,0.0,0.329,6.826347994883131,0.0,1.0,0.9566981664191136,hidden,1.9566981664191136,3.0,0.8696498284640175,fixation,1.0
28,2,22,Congruent,13b_0.673_0.673.png,1.3323148200822308,0.672,0.671,7.530758467943032,7.940900461246274,1.0,1.196622028117496,hidden,10.13752248936377,3.0,1.3341364398255366,fixation,1.0
29,2,9,Medium,9_0.490_0.429.png,1.3322770895573268,0.497,0.436,6.9543996530749865,16.803973749271538,1.0,0.9568620135614748,hidden,18.760835762833015,3.0,0.9975376395135095,fixation,1.0
30,2,11,Congruent,11_0.367_0.612.png,1.4866630713036946,0.362,0.602,6.51489448481399,25.09065049190385,1.0,0.6568681471768336,hidden,26.747518639080685,3.0,0.8580263376371557,fixation,1.0
31,2,2,Incongruent,2_0.857_0.041.png,1.1724746569507083,0.863,0.032,7.271416177027319,33.09220804802153,1.0,1.4852466831917481,hidden,35.57745473121328,3.0,0.7861694938355711,fixation,1.0
32,2,11,Congruent,11_0.000_0.531.png,1.3096701459891487,0.0,0.531,6.921229347083113,41.536098881999564,1.0,1.2453019081153638,hidden,43.78140079011493,3.0,0.6759274389677447,fixation,1.0
