trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
159,6,18,Incongruent,18_0.265_0.286.png,1.09004436434849,0.264,0.285,,,,6.087116729473365,115.09208255945411,1.0,0.5854969101894795,hidden,116.67757946964359,2.5,1.0016198192838903,fixation,1.0
160,6,11,Congruent,11_0.204_0.551.png,1.0872678874651351,0.205,0.542,,,,6.612031870855333,122.26924365327596,1.0,1.252074916107014,hidden,124.52131856938298,2.5,0.8599569547483334,fixation,1.0
161,6,22,Congruent,13b_0.776_0.714.png,1.1162344284318795,0.78,0.706,,,,5.717737353751232,129.96854341159644,1.0,0.5499267730649997,hidden,131.51847018466145,2.5,0.6678105806862136,fixation,1.0
162,6,9,Medium,9_0.449_0.000.png,1.1695101129097083,0.457,0.0,,,,6.938244840705494,136.80251519377956,1.0,1.4339278156668063,hidden,139.23644300944636,2.5,1.0043170250386924,fixation,1.0
163,6,3,Congruent,3_0.429_0.184.png,1.105022017041753,0.436,0.19,,,,6.7854093554824715,144.91027014739475,1.0,0.8799759952788686,hidden,146.79024614267362,2.5,1.4054333602035887,fixation,1.0
164,6,11,Congruent,11_0.510_0.837.png,1.1123611586885647,0.515,0.828,,,,6.147245650278478,152.800701519919,1.0,0.662681653331562,hidden,154.46338317325055,2.5,0.9845639969469153,fixation,1.0
165,6,1,Medium,1_0.408_0.490.png,1.0195624497105364,0.413,0.498,,,,7.372253759082952,160.06030832888604,1.0,1.3802345453329,hidden,162.44054287421895,2.5,1.4920192137500274,fixation,1.0
166,6,2,Incongruent,2_0.816_0.327.png,1.3879876274167664,0.816,0.32,,,,7.195619684007539,168.45212453767954,1.0,1.4152015424474644,hidden,170.86732608012701,2.5,1.280418141560056,fixation,1.0
167,6,1,Medium,1_0.653_0.163.png,1.4817615113512823,0.651,0.157,,,,6.431079608874285,177.03573184910385,1.0,1.1735759592774804,hidden,179.20930780838134,2.5,0.7575036495967925,fixation,1.0
168,6,2,Incongruent,2_0.286_0.653.png,1.2341718108776034,0.285,0.661,,,,7.003050301282599,184.94857296932943,1.0,1.0659745238210037,hidden,187.01454749315045,2.5,1.4370757774615779,fixation,1.0
169,6,18,Incongruent,18_0.592_0.000.png,1.2832860994494601,0.602,0.0,,,,6.173648359341854,193.18579508148963,1.0,0.6555634389126078,hidden,194.84135852040222,2.5,1.0180849204292652,fixation,1.0
170,6,11,Congruent,11_0.327_0.633.png,1.1160347774930897,0.326,0.628,,,,6.125084784930635,200.64272954028095,1.0,1.0323171574922279,hidden,202.67504669777318,2.5,0.5927676274384063,fixation,1.0
171,6,22,Congruent,13b_0.510_1.000.png,1.0096351119142393,0.512,1.0,,,,6.7255825066392845,207.8838491027047,1.0,1.2243503446666617,hidden,210.10819944737136,2.5,1.001232161972605,fixation,1.0
172,6,8,Incongruent,8_0.837_0.327.png,1.228597176790249,0.846,0.322,,,,6.371169794643947,215.6190667212582,1.0,0.7272045431531776,hidden,217.34627126441137,2.5,1.143965251490782,fixation,1.0
173,6,,Fixation,,0.0,,,fixation,5.0,run_end,5.0,223.2188336926924,0.0,0.0,hidden,223.2188336926924,0.0,0.0,fixation,0.0
