var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,stage1_obj
126,0,12600000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0426_iter0000_d000726.csv,exponential,exponential,0.5193622650755083,1.6828235896349812,1.4750518699219226,3.9397178868408194,1.5,2.5,0.3196439999999542,0.2001236827037698,0.0381310711901507,0.3311636962444872,0.20794624921389035,0.04105560839710208,0.31887116620970957,0.22282327169747518,0.04009418587886333,0.32109927212815637,0.22686276979757164,0.04180559300700852,0.29454248842354364,0.19901485396606075,0.03756326062603296,0.29807786842973977,0.207564741183657,0.04072005574603108,0.7722547810501955,0.19531179160440315,0.04601856358733324,15.222222222222223,0.0,15.222222222222223,0.0,0.7722547810501955,0.19531179160440315,0.7722547810501955,0.19531179160440315,0.3311636962444872,0.20794624921389035,0.32109927212815637,0.22686276979757164,0.29807786842973977,0.207564741183657,0.0,0.0,0.0,0.3311636962444872,0.20794624921389035,0.32109927212815637,0.22686276979757164,0.29807786842973977,0.207564741183657,2031.025883626574
127,0,12700000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0427_iter0000_d000727.csv,exponential,exponential,1.9363174961880774,2.4935615300413394,2.570061110125957,3.5006448065207687,1.5,2.5,0.3175137072581071,0.20247382114956164,0.03361219919050717,0.3274155497391838,0.21452890234658678,0.03836481828221619,0.30151519658976933,0.205686799064431,0.03560557657054125,0.30415625683699293,0.21897237031554484,0.03958962252754057,0.268374396845161,0.20170302112422314,0.03313771891660385,0.28214312606975867,0.21591682928748596,0.03798917028230108,0.48992970491563986,0.1871791216322444,0.03904464431843302,19.666666666666668,0.0,19.666666666666668,0.0,0.48992970491563986,0.1871791216322444,0.48992970491563986,0.1871791216322444,0.3274155497391838,0.21452890234658678,0.30415625683699293,0.21897237031554484,0.28214312606975867,0.21591682928748596,0.0,0.0,0.0,0.3274155497391838,0.21452890234658678,0.30415625683699293,0.21897237031554484,0.28214312606975867,0.21591682928748596,2039.7654773074232
128,0,12800000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0428_iter0000_d000728.csv,exponential,exponential,1.8323485590083695,2.406950699704436,1.6462499585548374,3.8716113445227727,1.5,2.5,0.3258452599793904,0.2017291709168927,0.033621597322123276,0.3238068462953853,0.21085498473131184,0.038546009301584826,0.31069687229653054,0.20463779843707983,0.03554638280135046,0.31380622811717723,0.21927431582340023,0.03896140859909119,0.277572819463077,0.20031857794277239,0.03304623268757094,0.2839464445351758,0.2142612802020016,0.03813443749811659,0.6373731185777218,0.1873886055279466,0.039183366557416596,19.666666666666664,0.0,19.666666666666664,0.0,0.6373731185777218,0.1873886055279466,0.6373731185777218,0.1873886055279466,0.3238068462953853,0.21085498473131184,0.31380622811717723,0.21927431582340023,0.2839464445351758,0.2142612802020016,0.0,0.0,0.0,0.3238068462953853,0.21085498473131184,0.31380622811717723,0.21927431582340023,0.2839464445351758,0.2142612802020016,2039.83940849815
129,0,12900000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0429_iter0000_d000729.csv,exponential,exponential,1.20351911994485,2.296997488271713,2.3024386881700654,2.940354655505763,1.5,2.5,0.3090787286196129,0.1977061896933165,0.036426703293793196,0.3197386729483422,0.2086051551767699,0.039583590823837465,0.3133857470021471,0.20988271857982466,0.03834378189241014,0.3190001637253601,0.22333781334985298,0.041530601359101596,0.28032677632645536,0.19631795821492015,0.03576630934769783,0.2805481273656348,0.20945789890513514,0.03914419729426906,0.6621268609198594,0.19011310625124353,0.042836376981534544,16.11111111111111,0.0,16.11111111111111,0.0,0.6621268609198594,0.19011310625124353,0.6621268609198594,0.19011310625124353,0.3197386729483422,0.2086051551767699,0.3190001637253601,0.22333781334985298,0.2805481273656348,0.20945789890513514,0.0,0.0,0.0,0.3197386729483422,0.2086051551767699,0.3190001637253601,0.22333781334985298,0.2805481273656348,0.20945789890513514,2032.7433987589334
130,0,13000000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0430_iter0000_d000730.csv,exponential,exponential,0.9734829552150612,2.0205664769794556,1.3718054190871294,1.8024160412097143,1.5,2.5,0.32044529683847667,0.19970852260483446,0.04012204958534957,0.31710474627028534,0.20415491566872995,0.04164252084554129,0.316912786411587,0.21007768696564194,0.04199793145614436,0.3225386484843914,0.2187501793048401,0.043702929656803426,0.27449879029907204,0.20122052584840794,0.039356320345623835,0.27611143751009265,0.2052732903864371,0.04084178879490184,0.7162229777942314,0.19932886826451376,0.049183203781527414,14.333333333333337,0.0,14.333333333333337,0.0,0.7162229777942314,0.19932886826451376,0.7162229777942314,0.19932886826451376,0.31710474627028534,0.20415491566872995,0.3225386484843914,0.2187501793048401,0.27611143751009265,0.2052732903864371,0.0,0.0,0.0,0.31710474627028534,0.20415491566872995,0.3225386484843914,0.2187501793048401,0.27611143751009265,0.2052732903864371,2029.2241070238283
131,0,13100000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0431_iter0000_d000731.csv,exponential,exponential,1.1942259589598905,2.284604371384159,2.5968089117315087,3.3219896672359974,1.5,2.5,0.3261426998112805,0.19937732280582027,0.03561216506483334,0.3305241279419068,0.21174498556027088,0.039258067159880124,0.32592936323801236,0.21351358293924866,0.03760240278816913,0.3242959504647767,0.22417710954405257,0.04081015202936495,0.2788150195216939,0.2013149829500126,0.03504698720609021,0.2830812176618521,0.21188744609282817,0.038779213126555565,0.6428573989828474,0.18946540794966232,0.04175288188383662,20.555555555555554,0.0,20.555555555555554,0.0,0.6428573989828474,0.18946540794966232,0.6428573989828474,0.18946540794966232,0.3305241279419068,0.21174498556027088,0.3242959504647767,0.22417710954405257,0.2830812176618521,0.21188744609282817,0.0,0.0,0.0,0.3305241279419068,0.21174498556027088,0.3242959504647767,0.22417710954405257,0.2830812176618521,0.21188744609282817,2041.6220052185522
132,0,13200000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0432_iter0000_d000732.csv,exponential,exponential,1.6475855028727893,2.2667869469619677,3.59870351586827,3.999709628591385,1.5,2.5,0.31495296967091696,0.20122623958292624,0.03336509580442979,0.3247653801365375,0.21381418899466914,0.03820252289313603,0.30531808444428526,0.20627597404547027,0.035381441954356496,0.30532696364814466,0.21492398335464524,0.0387904849949889,0.26963373078105646,0.20231455230824383,0.03291800463751596,0.28128744183108134,0.21581013336898958,0.03787890159674874,0.537781557671841,0.18294925547210047,0.0388236889304956,21.444444444444443,0.0,21.444444444444443,0.0,0.537781557671841,0.18294925547210047,0.537781557671841,0.18294925547210047,0.3247653801365375,0.21381418899466914,0.30532696364814466,0.21492398335464524,0.28128744183108134,0.21581013336898958,0.0,0.0,0.0,0.3247653801365375,0.21381418899466914,0.30532696364814466,0.21492398335464524,0.28128744183108134,0.21581013336898958,2043.340728923197
133,0,13300000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0433_iter0000_d000733.csv,exponential,exponential,1.8290103060348146,2.2993453846783605,1.3959669034069162,2.235239315359124,1.5,2.5,0.3172389142928549,0.2015615777618074,0.03774088198914391,0.3227225557544555,0.21104565162400904,0.04028978988821857,0.3214730730921554,0.21603352114054475,0.03966815306658136,0.3274275423181415,0.22936640000056563,0.04242987046101354,0.2772747892275733,0.20061085170420295,0.03704981799042245,0.27885720341187054,0.2079764474456333,0.039644484034223035,0.708282065347828,0.19592383834385188,0.044426778291642696,18.77777777777778,0.0,18.77777777777778,0.0,0.708282065347828,0.19592383834385188,0.708282065347828,0.19592383834385188,0.3227225557544555,0.21104565162400904,0.3274275423181415,0.22936640000056563,0.27885720341187054,0.2079764474456333,0.0,0.0,0.0,0.3227225557544555,0.21104565162400904,0.3274275423181415,0.22936640000056563,0.27885720341187054,0.2079764474456333,2038.1056204265735
134,0,13400000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0434_iter0000_d000734.csv,exponential,exponential,1.1916239429540258,2.0568479408548264,1.5059843041038097,3.5392008964860593,1.5,2.5,0.3231387671911155,0.20204342252309976,0.03644375840194504,0.33010150775996877,0.21373562622280906,0.03996244209826812,0.31540897401995077,0.2127081156976527,0.03848443020016935,0.3164168641354549,0.22216204623924793,0.040992754702360586,0.28117269540382983,0.20091126679999577,0.03588886551790327,0.28773057611656033,0.21110387669194314,0.03943335258070356,0.6923026287495682,0.19164872867001584,0.043040709215502834,29.444444444444443,0.0,29.444444444444443,0.0,0.6923026287495682,0.19164872867001584,0.6923026287495682,0.19164872867001584,0.33010150775996877,0.21373562622280906,0.3164168641354549,0.22216204623924793,0.28773057611656033,0.21110387669194314,0.0,0.0,0.0,0.33010150775996877,0.21373562622280906,0.3164168641354549,0.22216204623924793,0.28773057611656033,0.21110387669194314,2059.4266889319333
135,0,13500000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0435_iter0000_d000735.csv,exponential,exponential,1.8894898470675674,2.356012104947367,2.3209669115663543,3.481191695104769,1.5,2.5,0.29130716870112483,0.1907282461776777,0.033890658413403926,0.3055242144458279,0.20620343298291585,0.03840060361348415,0.29303930914755744,0.20111819451359747,0.0358459536731881,0.30027595251001543,0.21359146863418327,0.03961034522087121,0.259340810928548,0.19075897595928792,0.033345875884200814,0.2730058732713001,0.20380503946389594,0.03799762911572921,0.5225235279435253,0.1855916803230712,0.03962061834321874,17.0,0.0,17.0,0.0,0.5225235279435253,0.1855916803230712,0.5225235279435253,0.1855916803230712,0.3055242144458279,0.20620343298291585,0.30027595251001543,0.21359146863418327,0.2730058732713001,0.20380503946389594,0.0,0.0,0.0,0.3055242144458279,0.20620343298291585,0.30027595251001543,0.21359146863418327,0.2730058732713001,0.20380503946389594,2034.446853444295
136,0,13600000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0436_iter0000_d000736.csv,exponential,exponential,1.655805078289798,2.1213115936554483,1.7302647596482066,3.4964915104410137,1.5,2.5,0.31321290947365715,0.20005255353113868,0.03566567783352138,0.3213287069807764,0.21416514519424135,0.039479380984914006,0.31335383920158394,0.2116959791291638,0.03763435889715654,0.3155092839528163,0.221653373976918,0.040436400875103584,0.2732811378884558,0.1981036628789573,0.035038433431217764,0.2781987632049014,0.21022419198692077,0.038976633235913286,0.6383203303592929,0.18795388942930707,0.04179139275379812,23.222222222222225,0.0,23.222222222222225,0.0,0.6383203303592929,0.18795388942930707,0.6383203303592929,0.18795388942930707,0.3213287069807764,0.21416514519424135,0.3155092839528163,0.221653373976918,0.2781987632049014,0.21022419198692077,0.0,0.0,0.0,0.3213287069807764,0.21416514519424135,0.3155092839528163,0.221653373976918,0.2781987632049014,0.21022419198692077,2046.9515584990534
137,0,13700000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0437_iter0000_d000737.csv,exponential,exponential,1.4091077028682026,2.4308733193913357,2.164431741170733,3.1481522351335887,1.5,2.5,0.3220772257148842,0.19531651042905257,0.03500695198086058,0.32146605035126435,0.2096726643571211,0.038855582258250115,0.31673682265558756,0.2107620467330928,0.03699502739647317,0.3202069896665122,0.22419837773023016,0.040514594122611616,0.27590344143805334,0.19775184133663398,0.03446579370867192,0.2772198797007975,0.20908600148256987,0.03832999542790843,0.6145362863321376,0.18999714877444945,0.04099625224148578,19.666666666666668,0.0,19.666666666666668,0.0,0.6145362863321376,0.18999714877444945,0.6145362863321376,0.18999714877444945,0.32146605035126435,0.2096726643571211,0.3202069896665122,0.22419837773023016,0.2772198797007975,0.20908600148256987,0.0,0.0,0.0,0.32146605035126435,0.2096726643571211,0.3202069896665122,0.22419837773023016,0.2772198797007975,0.20908600148256987,2039.8305986252738
138,0,13800000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0438_iter0000_d000738.csv,exponential,exponential,0.9904115480491236,1.6471398827649946,2.691992470384836,3.3323293530235762,1.5,2.5,0.32102877437158023,0.20114633512709612,0.03872129225511125,0.32681713737072166,0.2122930058400469,0.04135165178433039,0.33404543645168056,0.22191554687018605,0.040737783986261294,0.3360103100146427,0.2337948669369013,0.04282004087356245,0.29006345261795025,0.20039185753441852,0.03808499668826814,0.2949332770820481,0.21292760410738873,0.04079502223098734,0.6829530113965799,0.19992798426602373,0.04607574854893545,16.11111111111111,0.0,16.11111111111111,0.0,0.6829530113965799,0.19992798426602373,0.6829530113965799,0.19992798426602373,0.32681713737072166,0.2122930058400469,0.3360103100146427,0.2337948669369013,0.2949332770820481,0.21292760410738873,0.0,0.0,0.0,0.32681713737072166,0.2122930058400469,0.3360103100146427,0.2337948669369013,0.2949332770820481,0.21292760410738873,2032.7636267121866
139,0,13900000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0439_iter0000_d000739.csv,exponential,exponential,1.8796408330288759,2.3392806880368457,2.750735041185384,3.6332739230566764,1.5,2.5,0.2959008621005639,0.18789499901180376,0.033408190570928545,0.3087133340346326,0.20490756526228066,0.038122794739006156,0.2948356941763348,0.20012950602966684,0.03535061032307012,0.2999988296870503,0.2153334274871791,0.039205968460449575,0.2637782543189495,0.18687076549416373,0.032825914727437296,0.26949414919349135,0.20233010837671583,0.0377744030259444,0.5126775338195992,0.18639102098547602,0.03902611891224663,11.666666666666668,0.0,11.666666666666668,0.0,0.5126775338195992,0.18639102098547602,0.5126775338195992,0.18639102098547602,0.3087133340346326,0.20490756526228066,0.2999988296870503,0.2153334274871791,0.26949414919349135,0.20233010837671583,0.0,0.0,0.0,0.3087133340346326,0.20490756526228066,0.2999988296870503,0.2153334274871791,0.26949414919349135,0.20233010837671583,2023.7760631212286
140,0,14000000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0440_iter0000_d000740.csv,exponential,exponential,1.5055340766062535,2.4378288369544854,1.4419699738204732,2.1652764202081967,1.5,2.5,0.3155843575747512,0.2005177173894141,0.037619324049457205,0.3195134675169865,0.20849290427129105,0.040041134791494674,0.32257757540488957,0.21780152985594955,0.03953841044020549,0.32922700021393214,0.23057676530104237,0.042332096723642035,0.2777175486032466,0.20024990898795803,0.03697327794999222,0.2805678200155525,0.20682980898175674,0.03951351457604276,0.6925712764722597,0.195407587539986,0.04434295142285822,17.88888888888889,0.0,17.88888888888889,0.0,0.6925712764722597,0.195407587539986,0.6925712764722597,0.195407587539986,0.3195134675169865,0.20849290427129105,0.32922700021393214,0.23057676530104237,0.2805678200155525,0.20682980898175674,0.0,0.0,0.0,0.3195134675169865,0.20849290427129105,0.32922700021393214,0.23057676530104237,0.2805678200155525,0.20682980898175674,2036.3194710035539
141,0,14100000,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0441_iter0000_d000741.csv,exponential,exponential,0.69504355413649,1.2024370492910346,2.3890006613697254,2.9897009767743605,1.5,2.5,0.32207638805468675,0.20297703263024436,0.04094631847649736,0.3270524832119145,0.2092009560094801,0.042588004726026155,0.3261194096446671,0.21144409574627454,0.04290533864696409,0.3266397146597066,0.21965099039666003,0.04377783074139115,0.28764151748571937,0.20218739210377318,0.040275415532220214,0.29177559695092115,0.20957982428685568,0.0420369786733612,0.7551196021439397,0.20348934174376862,0.050722764465310245,31.222222222222225,0.0,31.222222222222225,0.0,0.7551196021439397,0.20348934174376862,0.7551196021439397,0.20348934174376862,0.3270524832119145,0.2092009560094801,0.3266397146597066,0.21965099039666003,0.29177559695092115,0.20957982428685568,0.0,0.0,0.0,0.3270524832119145,0.2092009560094801,0.3266397146597066,0.21965099039666003,0.29177559695092115,0.20957982428685568,2063.02549358726
