var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter
251,6,2038.1105247212918,2053.1523833594156,2055.8102096219477,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0551_iter0000_d000551.csv,0
230,6,2038.1113025179347,2052.7903449306787,2057.6560023208026,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0530_iter0000_d001730.csv,0
32,6,2038.1454086564402,2047.079496576213,2048.8564203032324,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0332_iter0000_d001232.csv,0
95,6,2038.1490615749492,2048.8224206298337,2048.829066891204,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0395_iter0000_d000695.csv,0
208,6,2038.149566407247,2041.7395508093073,2041.75641306097,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0508_iter0000_d000508.csv,0
38,6,2038.1537842171947,2051.919455370867,2054.1227773422656,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0338_iter0000_d000938.csv,0
78,6,2038.3507360157644,2050.456552484585,2054.02034409023,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0378_iter0000_d000678.csv,0
51,6,2038.3515850238946,2053.68397223325,2055.933856644833,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0351_iter0000_d001551.csv,0
299,6,2038.3533911402712,2053.607704410467,2057.5646568765374,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0599_iter0000_d001499.csv,0
221,6,2038.3718781088492,2050.5821746599677,2052.4024363142025,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0521_iter0000_d000821.csv,0
33,6,2038.4029818930812,2053.6576538120244,2055.847704510624,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0333_iter0000_d001233.csv,0
41,6,2038.4058750451356,2041.1847023878563,2041.5849796909565,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0341_iter0000_d000641.csv,0
15,6,2038.45291665346,2049.3148837616645,2050.6456989479075,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0315_iter0000_d000615.csv,0
63,6,2038.6428188852587,2048.6515170394796,2048.6676561791483,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0363_iter0000_d000663.csv,0
242,6,2038.6486297245767,2046.5850937033592,2048.8444189868546,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0542_iter0000_d001442.csv,0
192,6,2038.6951045581575,2053.6280704907062,2057.6261122285155,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0492_iter0000_d001692.csv,0
133,6,2038.7307071852547,2051.9575337685696,2054.211534906183,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0433_iter0000_d001333.csv,0
145,6,2038.7439512513995,2051.4482829323706,2052.3342403428496,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0445_iter0000_d001645.csv,0
250,6,2038.7470606548877,2055.496724470235,2061.268645533728,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0550_iter0000_d001750.csv,0
168,6,2038.7513345978086,2047.9787115164115,2048.8883222022355,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0468_iter0000_d001068.csv,0
276,6,2038.752251721037,2046.5619046972872,2047.004694775177,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0576_iter0000_d001476.csv,0
50,6,2038.9968860987967,2047.4961715365826,2048.8491149851134,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0350_iter0000_d000650.csv,0
114,6,2039.017323825857,2053.727826756542,2055.9773140783773,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0414_iter0000_d001614.csv,0
37,6,2039.0570828125076,2047.93242222683,2050.601662928405,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0337_iter0000_d000637.csv,0
110,6,2039.2200349476723,2049.6137921266036,2052.247999934607,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0410_iter0000_d000710.csv,0
214,6,2039.251662266454,2056.2064531109686,2061.077047187879,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0514_iter0000_d000514.csv,0
14,6,2039.3102471998818,2047.3988844013656,2048.721441163568,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0314_iter0000_d000314.csv,0
254,6,2039.3189754101056,2057.6709854451387,2061.208199314898,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0254_iter0000_d000254.csv,0
222,6,2039.5839960875858,2044.7856796625904,2045.2051999950447,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0522_iter0000_d001422.csv,0
77,6,2039.6088786435182,2043.0148711442919,2043.434448280688,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0377_iter0000_d000377.csv,0
74,6,2039.6128552426808,2049.2798706895346,2050.626410396212,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0374_iter0000_d000974.csv,0
62,6,2039.6341018788344,2049.689284029986,2050.5557418969447,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0362_iter0000_d000362.csv,0
64,6,2039.80190128462,2050.43674191406,2050.4368522957548,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0064_iter0000_d000064.csv,0
19,6,2039.819934665871,2057.055198000992,2061.0252628318067,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0319_iter0000_d000319.csv,0
244,6,2039.8293815524949,2050.954023252522,2052.2523557765116,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0244_iter0000_d000244.csv,0
106,6,2039.841474377393,2059.0096076291775,2064.837505111018,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0406_iter0000_d001306.csv,0
238,6,2039.8434758587246,2050.4522636723664,2050.470664340023,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0538_iter0000_d001138.csv,0
182,6,2039.8459603263543,2053.597695759588,2057.612719081273,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0482_iter0000_d000782.csv,0
89,6,2039.8693152038559,2051.3539325629154,2052.2320809167554,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0389_iter0000_d000989.csv,0
239,6,2039.8696782554462,2061.2088078060838,2064.740739170917,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0539_iter0000_d000539.csv,0
72,6,2039.8775163330984,2048.2853219352887,2048.7278720664963,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0372_iter0000_d001572.csv,0
170,6,2039.8824372670015,2059.5124625565354,2063.0680896961117,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0470_iter0000_d000470.csv,0
27,6,2039.9295663056955,2041.7263187446597,2041.7371240620644,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0327_iter0000_d000927.csv,0
252,6,2039.9609680992182,2045.3184809288862,2045.3365962111704,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0552_iter0000_d001752.csv,0
245,6,2040.0853931632544,2052.306111525683,2054.150348752415,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0545_iter0000_d001745.csv,0
69,6,2040.0858633930993,2060.33459490059,2064.817016181421,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0069_iter0000_d000069.csv,0
169,6,2040.1347812942731,2052.8028774818745,2055.9648724037656,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0469_iter0000_d001669.csv,0
105,6,2040.1447386557975,2052.7082335780565,2055.773652411589,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0405_iter0000_d001305.csv,0
272,6,2040.1759879400997,2051.946477696369,2054.2003514025578,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0572_iter0000_d001472.csv,0
43,6,2040.176657440624,2049.6067225706506,2052.258025865154,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0343_iter0000_d001543.csv,0
246,6,2040.201335830734,2051.877358021008,2052.318908724553,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0546_iter0000_d001746.csv,0
241,6,2040.2256543471574,2048.8579755206315,2048.878953319564,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0541_iter0000_d001441.csv,0
132,6,2040.394264191498,2058.802016306746,2062.809341086811,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0132_iter0000_d000132.csv,0
233,6,2040.4444005636894,2049.200868764405,2050.500491212483,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0533_iter0000_d000533.csv,0
229,6,2040.478943101815,2070.611281115668,2080.857898811272,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0529_iter0000_d000529.csv,0
184,6,2040.4930801264709,2050.116817319687,2050.531847369704,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0484_iter0000_d001084.csv,0
181,6,2040.4935065400944,2053.7067594599516,2054.1695922441145,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0481_iter0000_d000481.csv,0
68,6,2040.4989775708589,2053.2804877984627,2055.942911674978,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0368_iter0000_d000368.csv,0
289,6,2040.507153157732,2058.1105499984333,2062.972113250503,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0589_iter0000_d000589.csv,0
268,6,2040.6869163988486,2069.1539422694464,2078.8946211566918,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0568_iter0000_d000868.csv,0
217,6,2040.7378550405174,2045.1495832893077,2045.1731817557475,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0517_iter0000_d001717.csv,0
137,6,2040.74906929781,2048.7288698550396,2050.4625320966775,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0437_iter0000_d000437.csv,0
270,6,2040.7566997516535,2049.7118655115964,2050.638994259493,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0570_iter0000_d001470.csv,0
292,6,2040.773256183329,2048.311128009626,2048.753675572471,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0592_iter0000_d001792.csv,0
109,6,2040.789701782971,2053.7318892098665,2055.984909784522,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0409_iter0000_d001609.csv,0
86,6,2040.791016767982,2055.513659499011,2057.7686387524172,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0386_iter0000_d000386.csv,0
75,6,2040.8236950374292,2053.254321922085,2055.8976921358435,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0375_iter0000_d000675.csv,0
127,6,2040.9940195411516,2057.0770063658383,2062.7846136860267,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0427_iter0000_d001327.csv,0
30,6,2041.0588893475042,2048.7453281253406,2050.4927380207446,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0330_iter0000_d000930.csv,0
119,6,2041.0703323879914,2054.0648226343233,2057.6185556977553,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0419_iter0000_d001319.csv,0
224,6,2041.0944293439318,2053.6952932079935,2055.900775442318,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0524_iter0000_d001724.csv,0
22,6,2041.095170697572,2047.901057698652,2048.79633663661,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0322_iter0000_d001522.csv,0
141,6,2041.1123614176752,2058.577185050423,2063.02549358726,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0141_iter0000_d000141.csv,0
7,6,2041.3081483775338,2070.8938494313547,2080.6153017505517,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0307_iter0000_d000907.csv,0
90,6,2041.3135831313614,2068.6705801964777,2071.781560392261,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0090_iter0000_d000090.csv,0
35,6,2041.319059690478,2053.5579425567494,2055.7256306791487,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0335_iter0000_d000335.csv,0
257,6,2041.343514324568,2052.721351403694,2054.0094226043093,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0557_iter0000_d001757.csv,0
82,6,2041.355627450739,2069.7233953077275,2079.0569708271864,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0382_iter0000_d000682.csv,0
231,6,2041.4020326414884,2055.9121724141296,2059.4724338905658,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0531_iter0000_d001431.csv,0
131,6,2041.641332625513,2059.3458877486423,2061.1328273661406,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0131_iter0000_d000131.csv,0
4,6,2041.6558887348938,2066.0603025211253,2073.618353013084,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0004_iter0000_d000004.csv,0
26,6,2041.6770807279406,2055.8985961924527,2057.653472469476,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0326_iter0000_d001226.csv,0
191,6,2041.7002918287963,2055.519228461912,2059.5478149701503,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0491_iter0000_d001391.csv,0
151,6,2041.7011666158605,2057.3044671482035,2057.767260638661,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0451_iter0000_d000751.csv,0
49,6,2041.7067185078383,2052.383907712383,2052.3925718244004,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0349_iter0000_d000349.csv,0
260,6,2041.7347088275665,2045.2569260754312,2045.2577942293447,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0560_iter0000_d000560.csv,0
174,6,2041.873010230656,2054.360913877184,2055.6623119206824,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0174_iter0000_d000174.csv,0
193,6,2041.9547407225145,2072.834725524075,2080.858037319702,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0493_iter0000_d001693.csv,0
93,6,2041.9679844323891,2056.370263187083,2057.7357031717006,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0393_iter0000_d000693.csv,0
134,6,2041.9872999296613,2057.6780055440627,2059.4266889319333,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0434_iter0000_d000434.csv,0
213,6,2042.1767526927704,2052.6824603919804,2054.0161429853347,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0513_iter0000_d001713.csv,0
240,6,2042.1791772898039,2063.7271919450163,2066.370226813082,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0540_iter0000_d001440.csv,0
1,6,2042.1853972480224,2060.795709550789,2064.8378675592244,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0301_iter0000_d001501.csv,0
284,6,2042.1992735163124,2065.984507692159,2069.967847477554,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0584_iter0000_d000584.csv,0
122,6,2042.2439319156695,2059.5003476906923,2063.0895904089894,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0422_iter0000_d001022.csv,0
17,6,2042.2508926391495,2055.398654934729,2055.8015892181506,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0317_iter0000_d001517.csv,0
218,6,2042.2735546810502,2046.5231000943943,2046.970446834482,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0518_iter0000_d000818.csv,0
297,6,2042.3009861561304,2057.753307701206,2057.774936510721,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0597_iter0000_d001197.csv,0
53,6,2042.3149105926161,2049.743714916026,2050.6470771305944,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0353_iter0000_d000353.csv,0
165,6,2042.4571547644985,2056.320160532889,2057.717578829913,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0465_iter0000_d001665.csv,0
148,6,2042.4673742054565,2066.6114428444102,2075.499301313295,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0448_iter0000_d000748.csv,0
99,6,2042.5218765431757,2065.547928414028,2068.197092928829,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0099_iter0000_d000099.csv,0
275,6,2042.6093057205217,2059.0268668579392,2064.804754371593,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0275_iter0000_d000275.csv,0
146,6,2042.7921048881433,2069.116439983683,2077.1297934564273,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0146_iter0000_d000146.csv,0
129,6,2042.8345814967897,2065.705368495683,2070.192367778775,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0429_iter0000_d001029.csv,0
205,6,2042.855102657865,2061.6574824827057,2062.956759525454,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0505_iter0000_d001405.csv,0
256,6,2042.8908114270864,2061.746782936823,2063.104457070251,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0256_iter0000_d000256.csv,0
291,6,2043.448697193697,2056.863804667817,2059.5289562562775,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0591_iter0000_d001491.csv,0
202,6,2043.4671106132664,2064.877534023397,2070.212272959949,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0502_iter0000_d000802.csv,0
25,6,2043.7068570150275,2062.4947554110654,2066.452594217817,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0325_iter0000_d000625.csv,0
298,6,2043.7501597794032,2070.1731183784686,2075.505289252404,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0598_iter0000_d000598.csv,0
115,6,2043.7523890279783,2058.1743850154003,2061.3108109165764,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0415_iter0000_d001615.csv,0
117,6,2043.7570956209374,2051.0075547387223,2052.3096806726167,design_optimisation\optim_out_v3_1\candidate_bank\designs\var0417_iter0000_d000417.csv,0
