trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
0,1,1,Medium,1_0.878_0.347.png,1.0122477696214576,0.885,0.352,8.75858255937817,0.0,1.0,1.3666354354445238,hidden,2.3666354354445236,4.0,1.3919471239336458,fixation,1.0
1,1,20,Congruent,20_0.898_0.653.png,1.442396432633506,0.896,0.662,8.397674816077505,9.770830328999626,1.0,1.0714415530159291,hidden,11.842271882015556,4.0,1.326233263061574,fixation,1.0
2,1,3,Incongruent,3_0.000_0.082.png,1.3355815939408875,0.0,0.081,8.359465948252328,19.610901577710635,1.0,1.0316265494826515,hidden,21.642528127193287,4.0,1.3278393987696764,fixation,1.0
3,1,22,Congruent,13b_1.000_0.714.png,1.344647951192892,1.0,0.722,8.281454609116906,29.30594911990385,1.0,1.1075556467974947,hidden,31.413504766701344,4.0,1.17389896231941,fixation,1.0
4,1,2,Incongruent,2_0.286_0.429.png,1.3461426884008771,0.283,0.42,7.979747201201143,38.93205168021365,1.0,1.2592252304141014,hidden,41.19127691062775,4.0,0.7205219707870414,fixation,1.0
5,1,9,Medium,9_0.449_0.429.png,1.1427421760668037,0.453,0.432,7.569772528540412,48.257941569815664,1.0,0.6580305255937482,hidden,49.915972095409415,4.0,0.91174200294666,fixation,1.0
6,1,8,Medium,8_0.714_0.571.png,1.008694795344311,0.723,0.566,7.564323985862892,56.97045627442288,1.0,1.0598512835159306,hidden,59.03030755793881,4.0,0.5044727023469657,fixation,1.0
7,1,9,Medium,9_0.245_0.551.png,1.2847276731914197,0.247,0.545,8.188900263574979,65.54347505563008,1.0,1.1858663375914316,hidden,67.72934139322152,4.0,1.0030339259835412,fixation,1.0
8,1,18,Incongruent,18_0.184_0.469.png,1.3314436945444088,0.175,0.462,7.279332322232804,75.01710299239649,1.0,0.5461488984062994,hidden,76.56325189080279,4.0,0.7331834238265077,fixation,1.0
9,1,11,Congruent,11_0.490_0.816.png,1.4613410814664978,0.483,0.812,7.577736657375198,83.6278790091737,1.0,0.5413506561279089,hidden,85.1692296653016,4.0,1.0363860012472994,fixation,1.0
10,1,18,Incongruent,18_0.000_0.306.png,1.1965973718534455,0.0,0.307,8.1839563775508,92.6669567480154,1.0,0.7897635290025375,hidden,94.45672027701794,4.0,1.3941928485482635,fixation,1.0
11,1,1,Medium,1_0.592_0.367.png,1.251463928911564,0.6,0.371,7.6771511960197785,102.04751049741964,1.0,0.5042313394155377,hidden,103.55174183683518,4.0,1.172919856604243,fixation,1.0
12,1,3,Incongruent,3_0.367_0.592.png,1.0111787248020336,0.369,0.601,7.807613033050927,110.97612562235098,1.0,0.6077097647251394,hidden,112.58383538707612,4.0,1.1999032683257842,fixation,1.0
13,1,11,Congruent,11_0.327_0.980.png,1.4972370565105175,0.329,0.98,7.730776107140301,119.79491738020394,1.0,1.0818808881579924,hidden,121.87679826836194,4.0,0.6488952189823093,fixation,1.0
14,1,22,Congruent,13b_0.633_0.857.png,1.2693280345426823,0.635,0.848,7.992551703110422,129.02293054385476,1.0,1.1041758422909234,hidden,131.12710638614567,4.0,0.8883758608195135,fixation,1.0
15,1,20,Congruent,20_0.429_0.939.png,1.1627053473395275,0.421,0.935,7.302645161062657,138.28481028150787,1.0,0.8015581323928079,hidden,140.0863684139007,4.0,0.5010870286698538,fixation,1.0
16,1,18,Incongruent,18_0.367_0.061.png,1.014267350491357,0.368,0.064,8.15713708350836,146.75016078991007,1.0,1.0369014192578743,hidden,148.78706220916794,4.0,1.12023566425048,fixation,1.0
17,1,11,Congruent,11_0.204_0.612.png,1.3057128720608895,0.214,0.609,8.28533573071698,155.9215652239098,1.0,1.4451079031930838,hidden,158.36667312710287,4.0,0.8402278275239162,fixation,1.0
18,1,3,Incongruent,3_0.367_0.286.png,1.1902985454962682,0.371,0.279,7.653650232616371,165.51261382668767,1.0,0.7675008218375667,hidden,167.28011464852523,4.0,0.8861494107788033,fixation,1.0
19,1,22,Congruent,13b_0.816_1.000.png,1.4394385375417755,0.818,1.0,8.233718495757728,174.3565626048003,1.0,0.7753584527830012,hidden,176.1319210575833,4.0,1.4583600429747334,fixation,1.0
20,1,2,Incongruent,2_0.367_0.510.png,1.4270123444533405,0.366,0.508,8.39273679336236,184.0297196380998,1.0,1.3281793498957066,hidden,186.35789898799553,4.0,1.0645574434666356,fixation,1.0
21,1,20,Congruent,20_0.816_0.469.png,1.3068928738859622,0.81,0.469,8.175248584285555,193.8494687759155,1.0,0.7006294936452113,hidden,195.55009826956072,4.0,1.4746190906403394,fixation,1.0
22,1,8,Medium,8_0.878_0.939.png,1.310018593796347,0.868,0.939,8.844410093981566,203.33161023408704,1.0,1.445459346476183,hidden,205.77706958056322,4.0,1.3989507475053795,fixation,1.0
23,1,9,Medium,9_0.429_0.224.png,1.1843412329920882,0.426,0.23,7.794287021433803,213.48603892186495,1.0,0.8844446622420706,hidden,215.370483584107,4.0,0.9098423591917425,fixation,1.0
24,1,2,Incongruent,2_0.469_0.347.png,1.1469117699945042,0.466,0.352,7.32490401322076,222.46466717629085,1.0,0.6421052927052696,hidden,224.10677246899613,4.0,0.6827987205154841,fixation,1.0
25,1,1,Medium,1_1.000_0.306.png,1.460178683762738,1.0,0.313,8.458309857297365,230.93648295950612,1.0,1.1116507717006376,hidden,233.04813373120675,4.0,1.3466590855967415,fixation,1.0
