trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
38,2,8,Medium,8_0.980_0.959.png,4.570326805114746,0.984,0.961,12.074199438095093,174.681884765625,1.0,3.5104968547821045,hidden,179.1923828125,3.0,3.5637025833129883,fixation,1.0
39,2,18,Incongruent,18_0.082_0.388.png,3.7376861572265625,0.073,0.395,12.056143522262573,191.326416015625,1.0,3.648155450820923,hidden,195.97457885742188,3.0,3.4079880714416504,fixation,1.0
40,2,1,Medium,1_0.592_0.367.png,4.4506144523620605,0.586,0.369,11.639107704162598,207.12025451660156,1.0,3.287094831466675,hidden,211.4073486328125,3.0,3.352012872695923,fixation,1.0
41,2,3,Incongruent,3_0.633_0.367.png,3.9644742012023926,0.63,0.367,12.046605110168457,223.20997619628906,1.0,3.6420607566833496,hidden,227.85203552246094,3.0,3.4045443534851074,fixation,1.0
42,2,1,Medium,1_0.837_0.408.png,4.552785396575928,0.844,0.418,11.986446142196655,239.22105407714844,1.0,3.4495363235473633,hidden,243.6705780029297,3.0,3.536909818649292,fixation,1.0
43,2,3,Incongruent,3_0.000_0.000.png,4.224907398223877,0.0,0.0,11.755406618118286,255.76028442382812,1.0,3.4262993335723877,hidden,260.18658447265625,3.0,3.3291072845458984,fixation,1.0
44,2,22,Congruent,13b_0.816_0.959.png,4.56423282623291,0.807,0.968,11.603842496871948,271.7406005859375,1.0,3.357055902481079,hidden,276.09765625,3.0,3.246786594390869,fixation,1.0
45,2,2,Incongruent,2_0.510_0.102.png,4.144036293029785,0.515,0.093,11.636375188827515,287.9086608886719,1.0,3.278017044067383,hidden,292.1866760253906,3.0,3.358358144760132,fixation,1.0
46,2,18,Incongruent,18_0.102_0.000.png,3.691753625869751,0.107,0.0,11.927854299545288,303.6890869140625,1.0,3.3558902740478516,hidden,308.04498291015625,3.0,3.5719640254974365,fixation,1.0
47,2,2,Incongruent,2_1.000_0.510.png,3.9781668186187744,1.0,0.504,11.79655933380127,319.3086853027344,1.0,3.3578717708587646,hidden,323.66656494140625,3.0,3.438687562942505,fixation,1.0
48,2,3,Incongruent,3_0.469_0.347.png,3.9823901653289795,0.473,0.35,12.077879428863525,335.0834045410156,1.0,3.5115272998809814,hidden,339.5949401855469,3.0,3.566352128982544,fixation,1.0
49,2,20,Congruent,20_0.796_0.673.png,3.612989902496338,0.789,0.677,12.127794742584229,351.1436767578125,1.0,3.5576062202453613,hidden,355.7012939453125,3.0,3.570188522338867,fixation,1.0
50,2,8,Medium,8_0.878_0.612.png,4.0479536056518555,0.881,0.617,12.103947877883911,366.88446044921875,1.0,3.6273210048675537,hidden,371.51177978515625,3.0,3.4766268730163574,fixation,1.0
51,2,11,Congruent,11_0.224_0.837.png,4.16987943649292,0.223,0.842,11.899059057235718,383.036376953125,1.0,3.5415894985198975,hidden,387.5779724121094,3.0,3.3574695587158203,fixation,1.0
52,2,9,Medium,9_0.776_0.367.png,4.441817283630371,0.785,0.374,11.897577285766602,399.1053161621094,1.0,3.269672393798828,hidden,403.3749694824219,3.0,3.6279048919677734,fixation,1.0
53,2,20,Congruent,20_0.449_0.694.png,4.362024307250977,0.445,0.703,11.89122986793518,415.4447021484375,1.0,3.650482177734375,hidden,420.0951843261719,3.0,3.2407476902008057,fixation,1.0
54,3,11,Congruent,11_0.469_0.857.png,3.9323537349700928,0.477,0.853,11.292949914932251,0.0,1.0,3.4225714206695557,hidden,4.422571182250977,2.5,3.3703784942626953,fixation,1.0
55,3,2,Incongruent,2_0.816_0.245.png,4.245800018310547,0.825,0.24,11.213490009307861,15.225303649902344,1.0,3.4425230026245117,hidden,19.667827606201172,2.5,3.2709670066833496,fixation,1.0
56,3,20,Congruent,20_0.449_0.796.png,4.0227437019348145,0.451,0.792,11.43901801109314,30.684593200683594,1.0,3.6186511516571045,hidden,35.303245544433594,2.5,3.320366859436035,fixation,1.0
57,3,8,Medium,8_0.918_0.653.png,4.283605575561523,0.924,0.65,11.36552381515503,46.14635467529297,1.0,3.368412971496582,hidden,50.514766693115234,2.5,3.4971108436584473,fixation,1.0
58,3,9,Medium,9_0.163_0.510.png,4.189492225646973,0.153,0.508,11.08559775352478,61.79548645019531,1.0,3.286907434463501,hidden,66.08238983154297,2.5,3.2986903190612793,fixation,1.0
59,3,18,Incongruent,18_0.449_0.204.png,3.8808507919311523,0.456,0.199,11.190835952758789,77.07057189941406,1.0,3.3468592166900635,hidden,81.41743469238281,2.5,3.3439767360687256,fixation,1.0
60,3,3,Incongruent,3_0.102_0.265.png,3.834547996520996,0.095,0.256,11.269885778427124,92.14225769042969,1.0,3.35319447517395,hidden,96.49545288085938,2.5,3.416691303253174,fixation,1.0
61,3,18,Incongruent,18_0.653_0.000.png,4.066471576690674,0.655,0.0,11.306406259536743,107.24669647216797,1.0,3.539555549621582,hidden,111.78624725341797,2.5,3.266850709915161,fixation,1.0
62,3,22,Congruent,13b_0.612_0.388.png,3.7232067584991455,0.619,0.396,11.177326440811157,122.61957550048828,1.0,3.2654573917388916,hidden,126.8850326538086,2.5,3.4118690490722656,fixation,1.0
63,3,9,Medium,9_0.163_0.469.png,3.914790391921997,0.165,0.472,11.751742839813232,137.52011108398438,1.0,3.6003170013427734,hidden,142.12042236328125,2.5,3.651425838470459,fixation,1.0
64,3,8,Medium,8_0.510_0.980.png,4.3529181480407715,0.507,0.979,11.43922233581543,153.1866455078125,1.0,3.479841709136963,hidden,157.66648864746094,2.5,3.459380626678467,fixation,1.0
65,3,20,Congruent,20_0.898_0.755.png,3.837608575820923,0.904,0.764,11.410673141479492,168.97877502441406,1.0,3.3340890407562256,hidden,173.3128662109375,2.5,3.5765841007232666,fixation,1.0
66,3,2,Incongruent,2_0.653_0.531.png,3.8270018100738525,0.645,0.537,11.432104349136353,184.22706604003906,1.0,3.470588445663452,hidden,188.69764709472656,2.5,3.4615159034729004,fixation,1.0
67,3,8,Medium,8_0.918_0.286.png,3.4505040645599365,0.918,0.285,11.032130479812622,199.48617553710938,1.0,3.2924396991729736,hidden,203.7786102294922,2.5,3.2396907806396484,fixation,1.0
68,3,22,Congruent,13b_0.490_0.796.png,4.377413272857666,0.498,0.789,11.329493999481201,213.9687957763672,1.0,3.2905454635620117,hidden,218.2593536376953,2.5,3.5389485359191895,fixation,1.0
69,3,2,Incongruent,2_0.898_0.000.png,4.556599140167236,0.897,0.008,11.44760251045227,229.6757049560547,1.0,3.359400510787964,hidden,234.0351104736328,2.5,3.5882019996643066,fixation,1.0
70,3,11,Congruent,11_0.673_0.469.png,3.9202213287353516,0.671,0.479,11.150925159454346,245.67991638183594,1.0,3.327641487121582,hidden,250.00755310058594,2.5,3.3232836723327637,fixation,1.0
71,3,1,Medium,1_0.694_0.510.png,3.5425808429718018,0.698,0.513,11.380819320678711,260.7510681152344,1.0,3.4979498386383057,hidden,265.2489929199219,2.5,3.3828694820404053,fixation,1.0
72,3,3,Incongruent,3_0.490_0.224.png,3.84234881401062,0.493,0.228,11.434569835662842,275.6744689941406,1.0,3.5009608268737793,hidden,280.1754150390625,2.5,3.4336090087890625,fixation,1.0
73,3,22,Congruent,13b_0.857_0.367.png,3.475341320037842,0.853,0.36,11.403836965560913,290.9513854980469,1.0,3.320162296295166,hidden,295.27154541015625,2.5,3.583674669265747,fixation,1.0
74,3,1,Medium,1_0.490_0.224.png,4.462329387664795,0.491,0.22,11.283499479293823,305.83056640625,1.0,3.463143825531006,hidden,310.293701171875,2.5,3.3203556537628174,fixation,1.0
75,3,20,Congruent,20_0.959_0.388.png,3.515913248062134,0.959,0.393,11.255254983901978,321.5763854980469,1.0,3.432612180709839,hidden,326.0090026855469,2.5,3.3226428031921387,fixation,1.0
76,3,18,Incongruent,18_0.265_0.163.png,4.55461311340332,0.272,0.169,11.391652345657349,336.3475646972656,1.0,3.3077168464660645,hidden,340.6552734375,2.5,3.583935499191284,fixation,1.0
77,3,11,Congruent,11_0.449_0.531.png,3.7685368061065674,0.457,0.533,11.171827793121338,352.2938232421875,1.0,3.3360671997070312,hidden,356.6298828125,2.5,3.3357605934143066,fixation,1.0
78,3,9,Medium,9_0.408_0.347.png,3.805861473083496,0.404,0.344,11.38793396949768,367.23419189453125,1.0,3.263620615005493,hidden,371.497802734375,2.5,3.6243133544921875,fixation,1.0
79,3,3,Incongruent,3_0.245_0.082.png,4.0749382972717285,0.251,0.085,11.38183069229126,382.427978515625,1.0,3.3150813579559326,hidden,386.7430725097656,2.5,3.566749334335327,fixation,1.0
80,3,1,Medium,1_0.959_0.367.png,4.413841724395752,0.951,0.358,11.183106184005737,397.8847351074219,1.0,3.3369014263153076,hidden,402.2216491699219,2.5,3.3462047576904297,fixation,1.0
